SG_UF,SG_UE,NM_UE,bartik_iv_no_rrc,dominant_topic_share_no_rrc,share_hhi_no_rrc,avg_shock_equal_weight,avg_abs_shock_equal_weight,n_topics_no_rrc,baseline_lawsuits_no_rrc_2020
MG,42331,CANAÃ,-0.0612043866059036,0.7241379310344828,0.5434007134363855,0.027184519586165846,0.3522434073442383,5.0,29.0
MG,42340,SÃO SEBASTIÃO DA VARGEM ALEGRE,-0.0494939240320117,0.484375,0.33837890625,0.06527192521194763,0.26364825053274726,11.0,64.0
MG,42358,CANÁPOLIS,-0.0480042060689153,0.5161290322580645,0.3017689906347554,-0.047768299489755174,0.36905476832554923,12.0,62.0
MG,42366,SÃO SEBASTIÃO DO ANTA,-0.2834812332903509,0.38461538461538464,0.200258875739645,-0.1986451237914016,0.33395340243893973,16.0,104.0
MG,42374,CANA VERDE,-0.1061514162082669,0.8055555555555556,0.6604938271604939,-0.07953164438275555,0.2824722025366658,5.0,36.0
MG,42382,SERRANÓPOLIS DE MINAS,-0.2429558389260009,0.6266666666666667,0.4247111111111112,-0.18396085002542523,0.4017997513026346,10.0,75.0
MG,42390,CANDEIAS,-0.2034844860546108,0.425531914893617,0.27206880941602535,0.02820897247527813,0.31190753116225933,10.0,47.0
MG,42404,SETUBINHA,-0.1642120617155777,0.7142857142857143,0.5226757369614512,-0.23779756942245406,0.3594682413637671,9.0,42.0
MG,42412,CAPARAÓ,-0.2125596161245651,0.56,0.34720000000000006,-0.19326005842414187,0.3389397420423943,12.0,50.0
MG,42420,TAPARUBA,-0.1674428533603887,0.6458333333333334,0.4366319444444445,-0.16332947832131034,0.2575557092689725,10.0,48.0
MG,42439,CAPELA NOVA,-0.1081258169799779,0.7428571428571429,0.5640816326530613,-0.09134504992294724,0.29584205645310896,7.0,35.0
MG,42447,UNIÃO DE MINAS,-0.0973913193503281,0.5,0.29160502958579887,-0.11635830933234015,0.30791474315326156,14.0,104.0
MG,42455,CAPELINHA,-0.1456991955323718,0.4725274725274725,0.25685303707281726,-0.11438640104706642,0.3547286695155316,16.0,91.0
MG,42463,URUANA DE MINAS,-0.1857639384946951,0.7101449275362319,0.518588531821046,-0.2759337744866771,0.3027130568575361,10.0,69.0
MG,42471,CAPETINGA,-0.1994061344675332,0.723404255319149,0.5500226346763242,-0.2984480640730884,0.33324954687761227,6.0,47.0
MG,42480,VARGEM GRANDE DO RIO PARDO,-0.2992330561755533,0.4842105263157895,0.288421052631579,-0.20704679069330298,0.3633575295008873,14.0,95.0
MG,42498,CAPIM BRANCO,-0.2347963027254646,0.7254901960784313,0.552479815455594,-0.36927751514431434,0.4110392945097431,5.0,51.0
MG,42501,VARJÃO DE MINAS,-0.0330035622824153,0.21052631578947367,0.11114958448753462,-0.12225879919051136,0.3079420633794057,16.0,76.0
MG,42510,CAPINÓPOLIS,-0.0480042060689153,0.5161290322580645,0.3017689906347554,-0.047768299489755174,0.36905476832554923,12.0,62.0
MG,42528,VERDELÂNDIA,-0.1411323339678586,0.696969696969697,0.5055096418732783,-0.05135084145938186,0.24618450754372406,10.0,66.0
MG,42536,CAPITÃO ENÉAS,-0.2390716468966871,0.509090909090909,0.31966942148760324,-0.2538092175718568,0.40630867521959974,9.0,55.0
MG,42544,VEREDINHA,-0.1294844301421298,0.5,0.28236914600550966,0.0007539297683887244,0.26768686528468105,15.0,66.0
MG,42552,CAPITÓLIO,-0.1128824092115067,0.5333333333333333,0.3083333333333333,-0.03513949378982499,0.33548258781881646,13.0,60.0
MG,42560,VERMELHO NOVO,-0.2080298668083385,0.54,0.3264000000000001,-0.16149233924081613,0.39510301505352896,10.0,50.0
MG,42579,CAPUTIRA,-0.089847617485143,0.5882352941176471,0.4009515570934256,-0.11836126082324168,0.31915460863440553,9.0,68.0
MG,42587,TOCOS DO MOJI,-0.1241954288795629,0.4742268041237113,0.2692103305345945,-0.011066439536047258,0.30639632875210815,14.0,97.0
MG,42595,CARAÍ,-0.1657149976293944,0.6567164179104478,0.44397415905546894,-0.20996063547613014,0.3444341895852862,13.0,67.0
MG,42617,CARANAÍBA,-0.1081258169799779,0.7428571428571429,0.5640816326530613,-0.09134504992294724,0.29584205645310896,7.0,35.0
MG,42633,CARANDAÍ,-0.1081258169799779,0.7428571428571429,0.5640816326530613,-0.09134504992294724,0.29584205645310896,7.0,35.0
MG,42650,CARANGOLA,-0.2113268988334814,0.56,0.36000000000000004,-0.12211654711398445,0.33505318875645784,10.0,75.0
MG,42676,CARATINGA,-0.2361137562776029,0.5732758620689655,0.35720124851367413,-0.2828490913235769,0.35015354200047843,14.0,232.0
MG,42692,CARBONITA,-0.1748622135829892,0.7321428571428571,0.5478316326530611,-0.3526013957889439,0.38235615397878714,9.0,56.0
MG,42714,CAREAÇU,-0.1830385956277328,0.5652173913043478,0.3425750892669606,-0.19279437758103418,0.3132703862677325,15.0,69.0
MG,42730,CARLOS CHAGAS,-0.0666166671584346,0.4883720930232558,0.26338561384532183,-0.04459526142388669,0.2418897850092557,14.0,43.0
MG,42757,CARMÉSIA,-0.1233015309670808,0.8717948717948718,0.7646285338593032,-0.13361522852609525,0.1914436592319772,5.0,39.0
MG,42773,CARMO DA CACHOEIRA,-0.1045667338714823,0.44715447154471544,0.23577235772357721,-0.08376456266531279,0.26944782685420715,16.0,123.0
MG,42790,CARMO DA MATA,-0.1767894710586847,0.4915254237288136,0.2737719046251078,-0.21734113217963894,0.29764210212109243,12.0,59.0
MG,42811,CARMO DE MINAS,-0.0793183783298683,0.5301204819277109,0.30555958774858477,-0.13725972551402105,0.2964002596443715,16.0,83.0
MG,42838,CARMO DO CAJURU,-0.1743711495830837,0.8,0.6650000000000001,-0.23334130083144114,0.2333413008314411,3.0,20.0
MG,42854,CARMO DO PARANAÍBA,-0.2271262458460488,0.4444444444444444,0.2361111111111111,-0.2834004037919447,0.3682762101622966,11.0,36.0
MG,42870,CARMO DO RIO CLARO,-0.1364646618440972,0.725,0.535,-0.18554767787936352,0.3453808012266967,10.0,40.0
MG,42897,CARMÓPOLIS DE MINAS,-0.1597405637545676,0.7941176470588235,0.6384083044982698,-0.2920813782019015,0.32496112486589634,7.0,34.0
MG,42919,CARRANCAS,-0.2028302584456391,0.7636363636363637,0.6079338842975207,-0.27132122121406077,0.31308300057948946,5.0,55.0
MG,42935,CARVALHÓPOLIS,-0.0745051719564257,0.5833333333333334,0.3580246913580247,-0.014446085145881924,0.2987269563420162,13.0,72.0
MG,42951,CARVALHOS,-0.1468642382862302,0.8,0.6493827160493828,-0.21754311278732144,0.26217525007208636,6.0,45.0
MG,42978,CASA GRANDE,-0.1366471424992682,0.6290322580645161,0.41727367325702397,-0.12368412601607003,0.31513399251417584,11.0,62.0
MG,42994,CASCALHO RICO,-0.071726993565488,0.7435897435897436,0.5647600262984879,0.01581107890695145,0.29331156817626813,8.0,39.0
MG,43010,CÁSSIA,-0.1280347575822547,0.8461538461538461,0.7248520710059172,-0.20588531644464209,0.20588531644464209,4.0,26.0
MG,43036,CONCEIÇÃO DA BARRA DE MINAS,-0.1288976556282441,0.6344086021505376,0.4225922071915828,-0.13443682935578144,0.3377397448282562,15.0,93.0
MG,43052,CATAGUASES,-0.1637421838345049,0.7567567567567568,0.58327246165084,-0.24385094005225216,0.29262506488281964,9.0,74.0
MG,43079,CATAS ALTAS DA NORUEGA,-0.1563251413800698,0.796875,0.642578125,-0.2550443801929616,0.2885184831565353,8.0,64.0
MG,43095,CAXAMBU,-0.1085722499254117,0.6181818181818182,0.4023140495867768,-0.0955589790506496,0.44514773318659895,11.0,55.0
MG,43117,CEDRO DO ABAETÉ,-0.0971441348682423,0.8809523809523809,0.7800453514739228,-0.061272605022443825,0.2497250669177681,5.0,42.0
MG,43133,CENTRAL DE MINAS,-0.2522745067070213,0.47959183673469385,0.258850478967097,-0.15954783204568648,0.2993902579439885,16.0,98.0
MG,43150,CENTRALINA,-0.0480042060689153,0.5161290322580645,0.3017689906347554,-0.047768299489755174,0.36905476832554923,12.0,62.0
MG,43176,CHÁCARA,-0.1644072660825547,0.6212121212121212,0.4026629935720845,-0.25048784085798315,0.29575611816312436,11.0,66.0
MG,43192,CHALÉ,-0.1889570239591168,0.42,0.23359999999999995,-0.20448608362256665,0.29744931691155646,11.0,50.0
MG,43214,CHAPADA DO NORTE,-0.1528388362743023,0.5757575757575758,0.34940312213039487,-0.14668877343421302,0.3711173914391798,14.0,66.0
MG,43230,CHIADOR,-0.2139127132111742,0.6078431372549019,0.4117647058823529,-0.20189814474334014,0.3395569503572604,7.0,51.0
MG,43257,CIPOTÂNEA,-0.2068795812929026,0.6944444444444444,0.49691358024691357,-0.39005532837922635,0.5204606119944073,9.0,36.0
MG,43273,CLARAVAL,-0.1994061344675332,0.723404255319149,0.5500226346763242,-0.2984480640730884,0.33324954687761227,6.0,47.0
MG,43290,CLARO DOS POÇÕES,-0.2149087829163891,0.47058823529411764,0.28873510188389084,-0.09103390351548057,0.3348330011057442,11.0,51.0
MG,43311,CLÁUDIO,-0.0987460845451072,0.7241379310344828,0.5434007134363854,-0.015824142953810256,0.3707185456912659,6.0,29.0
MG,43338,COIMBRA,-0.1289018791810888,0.6455696202531646,0.42957859317417085,-0.1316291113992301,0.2961311891526636,15.0,79.0
MG,43354,COLUNA,-0.1776063345493954,0.717391304347826,0.5368620037807184,-0.1975870406725102,0.360793150229798,7.0,46.0
MG,43370,COMENDADOR GOMES,0.0247693349071396,0.46875,0.26171875,-0.020582547213158997,0.41539590234392,11.0,32.0
MG,43397,COMERCINHO,-0.1801237818529982,0.5795454545454546,0.36182851239669417,-0.195815459876567,0.31946011175575406,16.0,88.0
MG,43419,CONCEIÇÃO DA APARECIDA,-0.1364646618440972,0.725,0.535,-0.18554767787936352,0.3453808012266967,10.0,40.0
MG,43435,CONCEIÇÃO DAS PEDRAS,-0.1564403544297898,0.5106382978723404,0.29628791308284286,-0.13994400262559667,0.3646981376991088,13.0,94.0
MG,43451,CONCEIÇÃO DAS ALAGOAS,-0.0242767286314062,0.25,0.14625,-0.12281801294862567,0.32889977767077205,12.0,40.0
MG,43478,CONCEIÇÃO DE IPANEMA,-0.1674428533603887,0.6458333333333334,0.4366319444444445,-0.16332947832131034,0.2575557092689725,10.0,48.0
MG,43494,CONCEIÇÃO DO MATO DENTRO,-0.15635341960433,0.7708333333333334,0.6041666666666666,-0.20773109437155438,0.2972748603651552,9.0,48.0
MG,43516,CONCEIÇÃO DO PARÁ,-0.1806822448758689,0.5813953488372093,0.38372093023255816,-0.11467383922239545,0.24914739333155153,13.0,86.0
MG,43532,CONCEIÇÃO DO RIO VERDE,-0.1085722499254117,0.6181818181818182,0.4023140495867768,-0.0955589790506496,0.44514773318659895,11.0,55.0
MG,43559,CONCEIÇÃO DOS OUROS,-0.1869938496469383,0.47368421052631576,0.2728531855955678,-0.10460877144976806,0.3234627704124617,9.0,38.0
MG,43575,CONGONHAL,-0.1241954288795629,0.4742268041237113,0.2692103305345945,-0.011066439536047258,0.30639632875210815,14.0,97.0
MG,43591,CONGONHAS,-0.2019056523073973,0.5106382978723404,0.32277048438207334,-0.29944799775619557,0.40414380992026466,9.0,47.0
MG,43613,CONGONHAS DO NORTE,-0.15635341960433,0.7708333333333334,0.6041666666666666,-0.20773109437155438,0.2972748603651552,9.0,48.0
MG,43630,CONQUISTA,-0.0985651045794836,0.7241379310344828,0.549346016646849,-0.10350718121664422,0.2605508994627478,6.0,58.0
MG,43656,CONSELHEIRO LAFAIETE,-0.1563251413800698,0.796875,0.642578125,-0.2550443801929616,0.2885184831565353,8.0,64.0
MG,43672,CONSELHEIRO PENA,-0.2569084981899837,0.6555555555555556,0.4693827160493827,-0.2288175787289034,0.33588553865084136,9.0,90.0
MG,43699,CONSOLAÇÃO,-0.1320828024642708,0.9333333333333333,0.8725925925925927,-0.38175167634479124,0.38175167634479124,4.0,45.0
MG,43710,CONTAGEM,-0.0755462378944219,0.2971014492753623,0.13043478260869565,-0.13895033311792654,0.287496944469042,20.0,138.0
MG,43737,COQUEIRAL,-0.161366412113583,0.6944444444444444,0.5,-0.2025302307810153,0.3157355649997187,7.0,36.0
MG,43753,CORAÇÃO DE JESUS,-0.1454349293572696,0.8805970149253731,0.7803519714858542,-0.22450069963136537,0.4112274736461396,5.0,67.0
MG,43770,CORDISBURGO,-0.1838704303724006,0.7719298245614035,0.6177285318559557,-0.30875139521185196,0.3435528780163759,6.0,57.0
MG,43796,CORDISLÂNDIA,-0.1830385956277328,0.5652173913043478,0.3425750892669606,-0.19279437758103418,0.3132703862677325,15.0,69.0
MG,43818,CORINTO,-0.1793021801597461,0.7948717948717948,0.6568047337278106,-0.20805594498248992,0.26025816918927575,4.0,39.0
MG,43834,COROACI,-0.2263595185276925,0.6190476190476191,0.40791131267321745,-0.2567373484221777,0.281082150577504,11.0,63.0
MG,43850,COROMANDEL,-0.0318812278509631,0.3469387755102041,0.20283215326947102,-0.1034108549840905,0.35660736533881077,10.0,49.0
MG,43877,CORONEL FABRICIANO,-0.1475444658776032,0.6521739130434783,0.444234404536862,-0.06513125924991968,0.32984420701551714,11.0,46.0
MG,43893,CORONEL MURTA,-0.14892191184837,0.746031746031746,0.566137566137566,-0.2632573118854021,0.4005068237683707,10.0,63.0
MG,43915,CORONEL PACHECO,-0.1809335982480327,0.7846153846153846,0.637396449704142,-0.3040647336543444,0.3040647336543444,5.0,65.0
MG,43931,CORONEL XAVIER CHAVES,-0.1967814214365509,0.6808510638297872,0.5029425079221368,-0.15289393672154206,0.2797317855677359,8.0,47.0
MG,43958,CÓRREGO DANTA,-0.1817028292049034,0.5833333333333334,0.36882716049382724,-0.2701656580747409,0.3022925640224531,9.0,36.0
MG,43974,CÓRREGO DO BOM JESUS,-0.1027836407625617,0.8205128205128205,0.680473372781065,-0.08104584978727182,0.250162981582197,6.0,39.0
MG,43990,CÓRREGO NOVO,-0.2129229561847008,0.6224489795918368,0.4250312369845898,-0.4051574841682873,0.43498732657216493,7.0,98.0
MG,44016,COUTO DE MAGALHÃES DE MINAS,-0.1159833190039549,0.8235294117647058,0.68319876970396,-0.18453878783966116,0.35610067769337195,8.0,51.0
MG,44032,CRISTAIS,-0.1115178677905617,0.6486486486486487,0.4331628926223521,-0.09726088558913844,0.40368637392856255,12.0,37.0
MG,44059,CRISTÁLIA,-0.281605646264281,0.6122448979591837,0.40274885464389837,-0.3563160883142932,0.37951707685064245,9.0,49.0
MG,44075,CRISTIANO OTONI,-0.1366471424992682,0.6290322580645161,0.41727367325702397,-0.12368412601607003,0.31513399251417584,11.0,62.0
MG,44091,CRISTINA,-0.1564403544297898,0.5106382978723404,0.29628791308284286,-0.13994400262559667,0.3646981376991088,13.0,94.0
MG,44113,CRUCILÂNDIA,-0.1612751451203174,0.6666666666666666,0.4698216735253772,-0.06424411576783268,0.2584836939255026,9.0,54.0
MG,44130,CRUZEIRO DA FORTALEZA,-0.0165918790253316,0.41975308641975306,0.20164609053497937,-0.05409256361994559,0.3165566673539474,20.0,81.0
MG,44156,CRUZÍLIA,-0.1478553530740284,0.7441860465116279,0.5673336938885883,-0.3115936894964118,0.3115936894964118,7.0,43.0
MG,44172,CURVELO,-0.1902456808284129,0.5632183908045977,0.3380895759017043,-0.1561464606845488,0.3444396712110771,17.0,87.0
MG,44199,DATAS,-0.161554245498426,0.851063829787234,0.7301946582163875,-0.4115810202596526,0.45761266558924535,5.0,47.0
MG,44210,DELFIM MOREIRA,-0.1930100342056933,0.47368421052631576,0.26404432132963984,-0.12846834881275013,0.3131922599003163,19.0,95.0
MG,44237,DELFINÓPOLIS,-0.1280347575822547,0.8461538461538461,0.7248520710059172,-0.20588531644464209,0.20588531644464209,4.0,26.0
MG,44253,DESCOBERTO,-0.1760315828342727,0.49019607843137253,0.3302575932333718,-0.2158427144295194,0.2604748517142843,6.0,51.0
MG,44270,DESTERRO DE ENTRE RIOS,-0.2007819992914865,0.7659574468085106,0.6034404708012675,-0.3402223739084869,0.3402223739084869,6.0,47.0
MG,44296,DESTERRO DO MELO,-0.1700218948780035,0.611764705882353,0.39792387543252605,-0.18229764938191328,0.32360582295812707,14.0,85.0
MG,44318,DIAMANTINA,-0.1159833190039549,0.8235294117647058,0.68319876970396,-0.18453878783966116,0.35610067769337195,8.0,51.0
MG,44334,DIOGO DE VASCONCELOS,-0.1452281805230363,0.6458333333333334,0.43142361111111116,-0.1702228871861472,0.31016355142177315,11.0,48.0
MG,44350,DIONÍSIO,-0.1540668914550418,0.5737704918032787,0.3480247245364148,-0.12815163618656583,0.31238938118722537,13.0,61.0
MG,44377,DIVINÉSIA,-0.1139839587949064,0.8,0.6466666666666667,-0.13454955745970537,0.17280567513236098,7.0,30.0
MG,44393,DIVINO,-0.2537161493774659,0.5434782608695652,0.33459357277882795,-0.28521111439340485,0.3512475593543152,12.0,46.0
MG,44415,DIVINO DAS LARANJEIRAS,-0.2469117416760121,0.6060606060606061,0.39807162534435264,-0.2406458885252689,0.3538150719268611,11.0,66.0
MG,44431,DIVINOLÂNDIA DE MINAS,-0.3604365922925913,0.463768115942029,0.36515437933207306,-0.05794883263143758,0.42215229995014325,13.0,138.0
MG,44458,DIVINÓPOLIS,-0.1516910892789948,0.47297297297297297,0.25273922571219865,-0.17538903718572726,0.2956689445790552,18.0,74.0
MG,44474,DIVISA NOVA,-0.1931380928462253,0.7317073170731707,0.5621653777513385,-0.23288489953192748,0.43435837301752933,4.0,41.0
MG,44490,DOM CAVATI,-0.2595004965875682,0.35051546391752575,0.18546072908916994,-0.2391300878153076,0.3286041453422091,16.0,97.0
MG,44512,DOM JOAQUIM,-0.15635341960433,0.7708333333333334,0.6041666666666666,-0.20773109437155438,0.2972748603651552,9.0,48.0
MG,44539,DOM SILVÉRIO,-0.1089188499170477,0.3125,0.1509375,-0.11826829884868928,0.3183298350331256,16.0,80.0
MG,44555,DOM VIÇOSO,-0.1564403544297898,0.5106382978723404,0.29628791308284286,-0.13994400262559667,0.3646981376991088,13.0,94.0
MG,44571,DONA EUSÉBIA,-0.1637421838345049,0.7567567567567568,0.58327246165084,-0.24385094005225216,0.29262506488281964,9.0,74.0
MG,44598,DORES DE CAMPOS,-0.1513283460260794,0.6111111111111112,0.39711934156378603,-0.08156075448222169,0.3743436778580715,11.0,54.0
MG,44610,DORES DE GUANHÃES,-0.1340664057229147,0.6041666666666666,0.38281249999999994,-0.16508712031985007,0.31076680393810246,12.0,48.0
MG,44636,DORES DO INDAIÁ,-0.1408016270484434,0.6190476190476191,0.40022675736961444,-0.17171937087655362,0.3184194451216388,13.0,42.0
MG,44652,DORES DO TURVO,-0.1139839587949064,0.8,0.6466666666666667,-0.13454955745970537,0.17280567513236098,7.0,30.0
MG,44679,DORESÓPOLIS,-0.1128824092115067,0.5333333333333333,0.3083333333333333,-0.03513949378982499,0.33548258781881646,13.0,60.0
MG,44695,DOURADOQUARA,-0.1117592558493293,0.4444444444444444,0.2454320987654321,-0.013505813338434628,0.3316560657525099,12.0,45.0
MG,44717,ELÓI MENDES,-0.1045667338714823,0.44715447154471544,0.23577235772357721,-0.08376456266531279,0.26944782685420715,16.0,123.0
MG,44733,ENGENHEIRO CALDAS,-0.2595004965875682,0.35051546391752575,0.18546072908916994,-0.2391300878153076,0.3286041453422091,16.0,97.0
MG,44750,ENGENHEIRO NAVARRO,-0.2344336433982882,0.514018691588785,0.320115293912132,-0.13607851757897038,0.312720030197953,14.0,107.0
MG,44776,ENTRE RIOS DE MINAS,-0.2007819992914865,0.7659574468085106,0.6034404708012675,-0.3402223739084869,0.3402223739084869,6.0,47.0
MG,44792,ERVÁLIA,-0.0612043866059036,0.7241379310344828,0.5434007134363855,0.027184519586165846,0.3522434073442383,5.0,29.0
MG,44814,ESMERALDAS,-0.1375520858571429,0.38666666666666666,0.20248888888888888,-0.11226111630569167,0.284374871257448,13.0,75.0
MG,44830,ESPERA FELIZ,-0.2125596161245651,0.56,0.34720000000000006,-0.19326005842414187,0.3389397420423943,12.0,50.0
MG,44857,ESPINOSA,-0.2811780812926868,0.4117647058823529,0.2673010380622837,-0.1490232596856464,0.3079465509055581,11.0,68.0
MG,44873,ESPÍRITO SANTO DO DOURADO,-0.0745051719564257,0.5833333333333334,0.3580246913580247,-0.014446085145881924,0.2987269563420162,13.0,72.0
MG,44890,ESTIVA,-0.1869938496469383,0.47368421052631576,0.2728531855955678,-0.10460877144976806,0.3234627704124617,9.0,38.0
MG,44911,ESTRELA DALVA,-0.1103963436750909,0.7166666666666667,0.5249999999999999,-0.0003209581688059515,0.24789864375399842,12.0,60.0
MG,44938,ESTRELA DO INDAIÁ,-0.1408016270484434,0.6190476190476191,0.40022675736961444,-0.17171937087655362,0.3184194451216388,13.0,42.0
MG,44954,ESTRELA DO SUL,-0.071726993565488,0.7435897435897436,0.5647600262984879,0.01581107890695145,0.29331156817626813,8.0,39.0
MG,44970,EUGENÓPOLIS,-0.0431248838522117,0.6938775510204082,0.49271137026239065,0.05097922304903336,0.28498907927367073,11.0,49.0
MG,44997,EWBANK DA CÂMARA,-0.1585615984256409,0.6764705882352942,0.4705882352941177,-0.30590071784546363,0.3219629406783208,13.0,68.0
MG,45012,EXTREMA,-0.0600107001557739,0.5084745762711864,0.2864119505889112,-0.06571920170743326,0.3241716654307899,15.0,59.0
MG,45039,FAMA,-0.1077311599772347,0.6666666666666666,0.45673140441273613,-0.21978954769381234,0.34618280006808727,14.0,87.0
MG,45055,FARIA LEMOS,-0.2113268988334814,0.56,0.36000000000000004,-0.12211654711398445,0.33505318875645784,10.0,75.0
MG,45071,FELÍCIO DOS SANTOS,-0.0840496607271495,0.9310344827586207,0.8692033293697979,0.12113543039640422,0.19295200609580296,3.0,29.0
MG,45098,SÃO GONÇALO DO RIO PRETO,-0.1159833190039549,0.8235294117647058,0.68319876970396,-0.18453878783966116,0.35610067769337195,8.0,51.0
MG,45110,FELISBURGO,-0.1275662410407202,0.819672131147541,0.6753560870733675,-0.1490755986824229,0.34711096347988596,11.0,61.0
MG,45136,FELIXLÂNDIA,-0.1902456808284129,0.5632183908045977,0.3380895759017043,-0.1561464606845488,0.3444396712110771,17.0,87.0
MG,45152,FERNANDES TOURINHO,-0.2595004965875682,0.35051546391752575,0.18546072908916994,-0.2391300878153076,0.3286041453422091,16.0,97.0
