SG_UF,SG_UE,NM_UE,bartik_iv_2020_2024,baseline_competition_lawsuits_2020,baseline_subjects_2020,competition_families_2020,competition_families_2024,competition_lawsuits_2020,competition_lawsuits_2024,competition_subjects_2020,competition_subjects_2024,log1p_competition_lawsuits_2020,log1p_competition_lawsuits_2024,delta_log1p_competition_lawsuits_2024_2020,candidate_hhi_party_2020,candidate_hhi_party_2024,coalition_count_2020,coalition_count_2024,effective_party_count_candidates_2020,effective_party_count_candidates_2024,elected_candidates_2020,elected_candidates_2024,elected_female_share_2020,elected_female_share_2024,elected_higher_education_share_2020,elected_higher_education_share_2024,elected_mean_age_2020,elected_mean_age_2024,elected_nonwhite_share_2020,elected_nonwhite_share_2024,female_share_2020,female_share_2024,higher_education_share_2020,higher_education_share_2024,incumbent_candidate_count_2020,incumbent_candidate_count_2024,incumbent_candidate_share_2020,incumbent_candidate_share_2024,incumbent_reelected_count_2020,incumbent_reelected_count_2024,incumbent_reelected_share_2020,incumbent_reelected_share_2024,married_share_2020,married_share_2024,mean_age_2020,mean_age_2024,new_candidate_count_2020,new_candidate_count_2024,new_candidate_share_2020,new_candidate_share_2024,nonwhite_share_2020,nonwhite_share_2024,party_count_2020,party_count_2024,sd_age_2020,sd_age_2024,total_candidates_2020,total_candidates_2024,delta_total_candidates_2024_2020,delta_female_share_2024_2020,delta_candidate_hhi_party_2024_2020,delta_effective_party_count_candidates_2024_2020,effective_n_candidates_vote_2020,effective_n_candidates_vote_2024,effective_n_parties_vote_2020,effective_n_parties_vote_2024,female_vote_share_2020,female_vote_share_2024,higher_education_vote_share_2020,higher_education_vote_share_2024,incumbent_candidate_vote_share_2020,incumbent_candidate_vote_share_2024,margin_top1_top2_2020,margin_top1_top2_2024,n_candidates_with_votes_2020,n_candidates_with_votes_2024,new_candidate_vote_share_2020,new_candidate_vote_share_2024,nonwhite_vote_share_2020,nonwhite_vote_share_2024,runnerup_vote_share_2020,runnerup_vote_share_2024,top2_vote_share_2020,top2_vote_share_2024,total_valid_votes_2020,total_valid_votes_2024,vote_hhi_candidate_2020,vote_hhi_candidate_2024,vote_hhi_party_2020,vote_hhi_party_2024,winner_vote_share_2020,winner_vote_share_2024,delta_winner_vote_share_2024_2020,delta_runnerup_vote_share_2024_2020,delta_margin_top1_top2_2024_2020,delta_top2_vote_share_2024_2020,delta_vote_hhi_candidate_2024_2020,delta_effective_n_candidates_vote_2024_2020,delta_female_vote_share_2024_2020,delta_nonwhite_vote_share_2024_2020,delta_higher_education_vote_share_2024_2020,delta_vote_hhi_party_2024_2020,delta_effective_n_parties_vote_2024_2020,delta_total_valid_votes_2024_2020,delta_log_total_valid_votes_2024_2020
SC,80551,BRUSQUE,-0.1793515261809096,401.0,6.0,1.0,3.0,401.0,314.0,6.0,10.0,5.996452088619021,5.752572638825633,-0.243879449793388,0.1666666666666666,0.25,5.0,4.0,5.999999999999999,4.0,1.0,1.0,0.0,0.0,1.0,1.0,52.03559206023272,35.885010266940455,0.0,0.0,0.0,0.0,0.8333333333333334,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.75,55.95391284508327,39.57084188911705,0.0,4.0,0.0,1.0,0.0,0.0,6.0,4.0,11.368481762975138,7.435697755918937,6.0,4.0,-2.0,0.0,0.0833333333333333,-1.9999999999999991,2.9940164441085457,2.116167946841699,2.9940164441085457,2.1161679468416996,0.0,0.0,1.0,0.72052060860679,0.0,0.0,0.261730033570146,0.343817417962984,5.0,4.0,0.0,1.0,0.0,0.0,0.24053399953157936,0.27947939139320993,0.7427980326333048,0.9027762007494038,51236.0,70456.0,0.3339995015617709,0.47255228560306956,0.3339995015617709,0.4725522856030695,0.5022640331017254,0.6232968093561939,0.12103277625446851,0.03894539186163057,0.08208738439283797,0.159978168116099,0.13855278404129867,-0.8778484972668466,0.0,0.0,-0.27947939139321,0.13855278404129862,-0.8778484972668461,19220.0,0.31854066735263586
SC,80560,RIQUEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,55.70704996577687,51.2662559890486,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,47.73305954825462,46.77618069815195,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,11.276925394693055,6.349925372462352,2.0,2.0,0.0,0.0,0.0,0.0,1.9890124858115779,1.9963420202675681,1.9890124858115779,1.9963420202675681,0.0,0.0,0.5371621621621622,1.0,0.0,0.0,0.07432432432432434,0.042805854736260696,2.0,2.0,0.0,1.0,0.0,0.0,0.46283783783783783,0.4785970726318696,1.0,1.0,3552.0,3621.0,0.5027620525931337,0.5009161705998508,0.5027620525931337,0.5009161705998508,0.5371621621621622,0.5214029273681303,-0.01575923479403185,0.015759234794031796,-0.03151846958806365,0.0,-0.0018458819932828385,0.007329534455990272,0.0,0.0,0.46283783783783783,-0.0018458819932828385,0.007329534455990272,69.0,0.019234042422333175
SC,80578,CAÇADOR,-0.1606895469515035,188.0,7.0,2.0,4.0,188.0,177.0,7.0,10.0,5.241747015059643,5.181783550292085,-0.0599634647675575,0.25,0.3333333333333333,4.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,54.70499657768652,50.47501711156742,0.0,0.0,0.25,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,54.67145790554415,57.2393337896418,0.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,6.364174200562476,22.765253221688443,4.0,3.0,-1.0,-0.25,0.0833333333333333,-1.0,2.223975652779648,2.1210987387345077,2.223975652779648,2.1210987387345077,0.23484260457093575,0.0,0.3828086819031192,1.0,0.0,0.0,0.3823487135259451,0.14206194270036399,4.0,3.0,0.0,1.0,0.0,0.0,0.23484260457093575,0.40837862079881815,0.8520339226678166,0.9588191842980003,34785.0,37906.0,0.4496452102567511,0.4714537714527241,0.4496452102567511,0.4714537714527241,0.6171913180968809,0.5504405634991821,-0.06675075459769875,0.1735360162278824,-0.24028677082558114,0.10678526163018365,0.02180856119597302,-0.10287691404514021,-0.23484260457093575,0.0,0.6171913180968809,0.02180856119597302,-0.10287691404514021,3121.0,0.08592078461802721
SC,80586,LAJEADO GRANDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,31.52908966461328,35.419575633128,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,39.497148072096735,46.12731006160165,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.712089936927814,15.143023251036754,3.0,2.0,-1.0,0.0,0.1666666666666666,-1.0,2.4383745127629095,1.8496219522698905,2.4383745127629095,1.8496219522698905,0.0,0.0,0.8883895131086142,0.6425675675675676,0.0,0.6425675675675676,0.07790262172284645,0.28513513513513516,3.0,2.0,0.0,0.0,0.0,0.0,0.4052434456928839,0.35743243243243245,0.8883895131086142,1.0,1335.0,1480.0,0.410109273520459,0.540651022644266,0.410109273520459,0.540651022644266,0.48314606741573035,0.6425675675675676,0.15942150015183726,-0.04781101326045145,0.2072325134122887,0.11161048689138575,0.130541749123807,-0.588752560493019,0.0,0.0,-0.24582194554104664,0.130541749123807,-0.588752560493019,145.0,0.1030374601712083
SC,80594,CAIBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,43.39493497604381,47.28542094455853,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,46.52292950034223,56.762491444216295,0.0,1.0,0.0,0.5,0.0,0.0,2.0,2.0,4.423652279291609,13.402601632181984,2.0,2.0,0.0,0.0,0.0,0.0,1.9983921036167045,1.925306264465295,1.9983921036167045,1.925306264465295,0.0,0.0,0.4858173076923077,0.40151679306608884,0.0,0.5984832069339111,0.028365384615384626,0.19696641386782227,2.0,2.0,0.0,0.40151679306608884,0.0,0.0,0.4858173076923077,0.40151679306608884,1.0,1.0,4160.0,4615.0,0.5004022975221893,0.5193978840959751,0.5004022975221893,0.5193978840959751,0.5141826923076923,0.5984832069339111,0.08430051462621879,-0.08430051462621885,0.16860102925243764,0.0,0.01899558657378575,-0.07308583915140954,0.0,0.0,-0.08430051462621885,0.01899558657378575,-0.07308583915140954,455.0,0.103773099204993
SC,80608,RIO RUFINO,-0.1852467138000692,212.0,7.0,4.0,4.0,212.0,181.0,7.0,10.0,5.3612921657094255,5.204006687076795,-0.1572854786326303,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,35.82203969883641,73.04312114989733,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,46.343600273785086,56.37782340862423,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,19.772927651511576,23.568290086694127,3.0,2.0,-1.0,0.0,0.1666666666666666,-1.0,2.9952368758002557,1.9770706598034626,2.995236875800256,1.9770706598034626,0.0,0.0,1.0,1.0,0.0,0.4461538461538462,0.011695906432748537,0.1076923076923077,3.0,2.0,0.0,0.0,0.0,0.0,0.3362573099415205,0.4461538461538462,0.6842105263157895,1.0,2052.0,2275.0,0.33386341096405736,0.5057988165680474,0.3338634109640573,0.5057988165680474,0.347953216374269,0.5538461538461539,0.20589293747188486,0.1098965362123257,0.09599640125955916,0.3157894736842105,0.17193540560399,-1.018166215996793,0.0,0.0,0.0,0.17193540560399007,-1.0181662159967935,223.0,0.10311737822728784
SC,80616,CAMBORIÚ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,3.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,50.31895961670089,70.08076659822039,0.0,0.0,0.5,0.25,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,55.78097193702943,53.30732375085557,0.0,4.0,0.0,1.0,0.0,0.25,4.0,4.0,9.895987581609168,13.930805488993954,4.0,4.0,0.0,-0.25,0.0,0.0,2.306745506573254,2.901288438189027,2.306745506573254,2.9012884381890274,0.43012820512820515,0.016879442740650927,1.0,0.5553336661674155,0.0,0.0,0.21072261072261073,0.14632812685733304,4.0,4.0,0.0,1.0,0.0,0.016879442740650927,0.3438811188811189,0.29833820697525143,0.8984848484848484,0.7430045408078358,34320.0,42063.0,0.43351119451643927,0.3446744511290977,0.43351119451643927,0.34467445112909767,0.5546037296037296,0.44466633383258447,-0.10993739577114514,-0.045542911905867456,-0.06439448386527769,-0.1554803076770126,-0.08883674338734154,0.5945429316157731,-0.4132487623875542,0.016879442740650927,-0.44466633383258447,-0.0888367433873416,0.5945429316157735,7743.0,0.20343485626311697
SC,80624,PASSOS MAIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,56.18617385352498,37.53593429158111,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,54.068446269678304,48.80629705681041,0.0,1.0,0.0,0.5,0.0,0.0,2.0,2.0,2.9949190704875805,15.938699875452013,2.0,2.0,0.0,0.0,0.0,0.0,1.966649579292964,1.9857721622235132,1.966649579292964,1.9857721622235132,0.0,0.0,0.5651114206128134,1.0,0.0,0.45767716535433073,0.13022284122562677,0.0846456692913386,2.0,2.0,0.0,0.5423228346456693,0.0,0.0,0.4348885793871866,0.45767716535433073,1.0,1.0,2872.0,3048.0,0.5084789941884374,0.5035824446648893,0.5084789941884374,0.5035824446648893,0.5651114206128134,0.5423228346456693,-0.02278858596714406,0.022788585967144115,-0.045577171934288174,0.0,-0.0048965495235481216,0.019122582930549248,0.0,0.0,0.4348885793871866,-0.0048965495235481216,0.019122582930549248,176.0,0.05945688800896498
SC,80632,CAMPO ALEGRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,60.63244353182751,64.48186173853524,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,57.434633812457214,64.50239561943874,0.0,1.0,0.0,0.5,0.0,0.0,3.0,2.0,3.917434929776738,0.0290392928618682,3.0,2.0,-1.0,0.1666666666666666,0.1666666666666666,-1.0,2.2228988342714477,1.9484645552893431,2.2228988342714477,1.9484645552893431,0.47302684028700503,0.4186838584113855,0.05461068296571884,0.0,0.0,0.4186838584113855,0.0006643635397289294,0.16263228317722905,3.0,2.0,0.0,0.5813161415886146,0.0,0.0,0.4723624767472761,0.4186838584113855,0.9453893170342811,1.0,7526.0,8221.0,0.449863027764711,0.5132246297657193,0.449863027764711,0.5132246297657193,0.47302684028700503,0.5813161415886146,0.10828930130160952,-0.053678618335890604,0.16196791963750012,0.054610682965718915,0.06336160200100827,-0.2744342789821046,-0.054342981875619534,0.0,-0.05461068296571884,0.06336160200100827,-0.2744342789821046,695.0,0.0883169324232913
SC,80640,SÃO JOÃO DO OESTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,46.72416153319645,56.2217659137577,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,1.0,43.83709787816564,59.88501026694045,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,2.0,3.0,4.082924576378997,11.546366919588037,2.0,3.0,1.0,0.0,-0.1666666666666666,1.0,1.9751506346096241,2.3452751068557087,1.9751506346096241,2.3452751068557087,0.0,0.0,0.44391747687929806,0.58125,0.0,0.18861607142857142,0.11216504624140389,0.3511160714285715,2.0,3.0,0.0,0.8113839285714286,0.0,0.0,0.44391747687929806,0.23013392857142856,1.0,0.8113839285714286,4217.0,4480.0,0.5062904987991681,0.4263892099808674,0.5062904987991681,0.4263892099808674,0.5560825231207019,0.58125,0.0251674768792981,-0.2137835483078695,0.2389510251871676,-0.1886160714285714,-0.07990128881830072,0.3701244722460846,0.0,0.0,0.137332523120702,-0.07990128881830072,0.3701244722460846,263.0,0.060485153747421805
SC,80659,CAMPO BELO DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.25,3.0,4.0,3.571428571428571,4.0,1.0,1.0,1.0,0.0,0.0,1.0,42.091718001368925,49.99863107460644,0.0,0.0,0.2,0.25,0.8,0.25,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.4,0.75,56.4249144421629,54.67282683093772,0.0,3.0,0.0,0.75,0.0,0.25,4.0,4.0,15.291483348702425,7.94494937373911,5.0,4.0,-1.0,0.0499999999999999,-0.03,0.4285714285714288,3.5881490151909685,2.0089174734005484,3.5881490151909685,2.0089174734005484,0.3795243019648397,0.3902147971360382,0.6204756980351603,0.5875099443118537,0.0,0.3902147971360382,0.10775594622543949,0.19729514717581548,4.0,4.0,0.0,0.6097852028639618,0.0,0.004176610978520286,0.2717683557394002,0.3902147971360382,0.6512926577042399,0.9777247414478918,4835.0,5028.0,0.278695225802036,0.49778052769249564,0.278695225802036,0.49778052769249564,0.3795243019648397,0.5875099443118537,0.20798564234701394,0.11844644139663796,0.08953920095037599,0.32643208374365185,0.21908530189045966,-1.5792315417904201,0.010690495171198466,0.004176610978520286,-0.03296575372330668,0.21908530189045966,-1.5792315417904201,193.0,0.039133224437280845
SC,80667,CALMON,-0.1606895469515035,188.0,7.0,2.0,4.0,188.0,177.0,7.0,10.0,5.241747015059643,5.181783550292085,-0.0599634647675575,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,46.76796714579056,50.65845311430527,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,46.30983344741045,43.11704312114989,0.0,1.0,0.0,0.5,0.3333333333333333,0.0,3.0,2.0,1.0930312797145734,10.665164291736316,3.0,2.0,-1.0,0.0,0.1666666666666666,-1.0,2.521100439828874,1.917956754971969,2.5211004398288743,1.917956754971969,0.0,0.0,0.38559163867114593,0.0,0.0,0.6034122562674095,0.09369167599850692,0.20682451253481893,3.0,2.0,0.0,0.39658774373259054,0.1351250466592012,0.0,0.38559163867114593,0.39658774373259054,0.8648749533407988,1.0,2679.0,2872.0,0.3966521857684803,0.5213881894926328,0.39665218576848027,0.5213881894926328,0.47928331466965285,0.6034122562674095,0.12412894159775661,0.010996105061444605,0.11313283653631201,0.13512504665920122,0.12473600372415244,-0.603143684856905,0.0,-0.1351250466592012,-0.38559163867114593,0.1247360037241525,-0.6031436848569054,193.0,0.06953998547438722
SC,80675,CAMPO ERÊ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,3.0,2.0,4.999999999999999,2.0,1.0,1.0,1.0,1.0,1.0,1.0,44.25462012320329,48.145106091718,0.0,0.0,0.6,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.8,1.0,43.927173169062286,51.09377138945928,0.0,1.0,0.0,0.5,0.2,0.0,5.0,2.0,3.312222756553659,4.170042454964614,5.0,2.0,-3.0,-0.0999999999999999,0.2999999999999999,-2.999999999999999,1.971573690292294,1.9334608765741208,1.971573690292294,1.9334608765741208,0.7064814814814815,0.5927557513460597,1.0,1.0,0.0,0.5927557513460597,0.4247685185185185,0.18551150269211947,4.0,2.0,0.0,0.40724424865394027,0.05162037037037037,0.0,0.24189814814814814,0.40724424865394027,0.9085648148148148,1.0,4320.0,6129.0,0.5072090406378601,0.5172072588155441,0.5072090406378601,0.5172072588155441,0.6666666666666666,0.5927557513460597,-0.0739109153206069,0.16534610050579213,-0.23925701582639902,0.09143518518518523,0.009998218177683982,-0.03811281371817321,-0.11372573013542175,-0.05162037037037037,0.0,0.009998218177683982,-0.03811281371817321,1809.0,0.3497078929983246
SC,80683,BALNEÁRIO BARRA DO SUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,4.0,3.0,4.999999999999999,4.0,1.0,1.0,0.0,0.0,1.0,1.0,58.49144421629021,53.889117043121146,0.0,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,58.52320328542095,54.13073237508556,0.0,3.0,0.0,0.75,0.0,0.0,5.0,4.0,10.925654295114825,11.305114775619954,5.0,4.0,-1.0,0.0,0.0499999999999999,-0.9999999999999992,2.611614642646268,2.406853121138104,2.611614642646268,2.4068531211381035,0.0,0.0,0.9333162349320339,0.8987849610270519,0.0,0.0,0.04231854321620926,0.09731774415405775,5.0,4.0,0.0,0.599266391563503,0.0,0.0,0.4113875352654527,0.400733608436497,0.8650936137471146,0.8987849610270517,7798.0,8724.0,0.38290488331262035,0.4154802763897534,0.38290488331262035,0.41548027638975343,0.45370607848166195,0.4980513525905548,0.04434527410889283,-0.010653926828955662,0.05499920093784849,0.03369134727993717,0.03257539307713303,-0.20476152150816418,0.0,0.0,-0.03453127390498201,0.032575393077133086,-0.20476152150816462,926.0,0.11219694774013078
SC,80691,CAMPOS NOVOS,-0.1533683327830655,261.0,11.0,4.0,3.0,261.0,236.0,11.0,10.0,5.568344503761097,5.468060141135132,-0.100284362625965,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,44.68720054757016,56.82683093771389,0.0,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,45.9233401779603,47.37303216974675,0.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,1.7481654302846057,10.87336638711374,2.0,3.0,1.0,0.3333333333333333,-0.1666666666666666,1.0,1.9779358150963375,2.6164492751479176,1.9779358150963375,2.6164492751479176,0.0,0.3566134407799831,0.5528089887640449,1.0,0.0,0.0,0.10561797752808988,0.12008157986370194,2.0,3.0,0.0,1.0,0.0,0.0,0.44719101123595506,0.3566134407799831,1.0,0.8333084614236681,19135.0,20103.0,0.505577578588562,0.3821973578843665,0.505577578588562,0.3821973578843665,0.5528089887640449,0.476695020643685,-0.07611396812035992,-0.09057757045597198,0.014463602335612058,-0.1666915385763319,-0.12338022070419552,0.63851346005158,0.3566134407799831,0.0,0.44719101123595506,-0.12338022070419552,0.63851346005158,968.0,0.049347422473069
SC,80705,PARAÍSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,51.26899383983573,55.79466119096509,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.80629705681041,54.4102213096053,0.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,2.174075058925376,1.5356983920846208,2.0,3.0,1.0,-0.5,-0.1666666666666666,1.0,1.9687382048551318,2.8396362455620854,1.9687382048551318,2.839636245562085,0.5630061548428895,0.0,0.5630061548428895,0.0,0.0,0.0,0.12601230968577903,0.12772490021492172,2.0,3.0,0.0,1.0,0.0,0.0,0.4369938451571105,0.3116364752840037,1.0,0.7509978507829291,3087.0,3257.0,0.5079395510961724,0.35215778132246556,0.5079395510961724,0.3521577813224656,0.5630061548428895,0.4393613754989254,-0.12364477934396412,-0.1253573698731068,0.001712590529142688,-0.24900214921707087,-0.15578176977370684,0.8708980407069535,-0.5630061548428895,0.0,-0.5630061548428895,-0.15578176977370678,0.8708980407069531,170.0,0.0535898780173234
SC,80713,CANELINHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,37.91375770020534,41.804243668720055,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,51.81017567875884,40.637919233401774,0.0,1.0,0.0,0.5,0.0,0.0,3.0,2.0,14.135841073114612,1.6494318345542462,3.0,2.0,-1.0,0.0,0.1666666666666666,-1.0,2.762507504095813,1.8113687343455291,2.762507504095813,1.8113687343455291,0.0,0.0,1.0,1.0,0.0,0.6613516496994971,0.041655432731194375,0.3227032993989942,3.0,2.0,0.0,0.3386483503005029,0.0,0.0,0.38056079805877596,0.3386483503005029,0.8027770288487464,1.0,7418.0,8153.0,0.3619899669113502,0.5520687097214985,0.3619899669113502,0.5520687097214985,0.42221623078997034,0.6613516496994971,0.23913541890952678,-0.041912447758273075,0.28104786666779985,0.19722297115125365,0.19007874281014825,-0.9511387697502838,0.0,0.0,0.0,0.19007874281014825,-0.9511387697502838,735.0,0.09446432718967124
SC,80721,SANTA HELENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,54.14647501711157,60.43805612594114,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,58.18389231120238,53.9192334017796,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,3.0,3.0,11.655240891619975,9.289427663171889,3.0,3.0,0.0,0.0,0.0,0.0,2.5024547377178674,2.3495668155105847,2.5024547377178674,2.3495668155105847,0.0,0.0,0.46472019464720193,0.5231820400195217,0.0,0.4367984382625671,0.05498783454987832,0.04001952171791118,3.0,3.0,0.0,0.5632015617374329,0.0,0.0,0.4097323600973236,0.4367984382625671,0.8744525547445255,0.9136163982430454,2055.0,2049.0,0.3996076272340324,0.42561036928106677,0.3996076272340324,0.42561036928106677,0.46472019464720193,0.47681795998047827,0.012097765333276334,0.02706607816524348,-0.014968312831967145,0.03916384349851987,0.026002742047034344,-0.15288792220728276,0.0,0.0,0.0584618453723198,0.026002742047034344,-0.15288792220728276,-6.0,-0.002922554442601921
SC,80730,CANOINHAS,-0.1608881453331477,151.0,4.0,2.0,3.0,151.0,141.0,4.0,6.0,5.0238805208462765,4.955827057601261,-0.0680534632450156,0.3333333333333333,0.2,3.0,5.0,3.0,4.999999999999999,1.0,1.0,0.0,1.0,1.0,1.0,43.56194387405886,31.312799452429843,0.0,0.0,0.3333333333333333,0.2,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,49.87725302304358,39.76071184120465,0.0,5.0,0.0,1.0,0.0,0.0,3.0,5.0,12.00657589047808,9.082814230013748,3.0,5.0,2.0,-0.1333333333333333,-0.1333333333333332,1.9999999999999991,2.334742085166038,2.2956285904710216,2.334742085166038,2.295628590471021,0.3139459529518502,0.5269662921348315,1.0,0.9653290529695024,0.0,0.0,0.24635474045752054,0.13293739967897272,3.0,5.0,0.0,1.0,0.0,0.0,0.3139459529518502,0.39402889245585876,0.8742466463612208,0.9209951845906903,30862.0,31150.0,0.4283128343612668,0.4356105356724182,0.4283128343612668,0.43561053567241825,0.5603006934093707,0.5269662921348315,-0.03333440127453924,0.08008293950400858,-0.11341734077854781,0.04674853822946945,0.007297701311151372,-0.03911349469501646,0.2130203391829813,0.0,-0.034670947030497556,0.007297701311151428,-0.039113494695016904,288.0,0.00928829201579795
SC,80748,BELMONTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,48.91444216290212,52.80492813141684,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,48.40520191649555,51.94159251654119,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,3.0,3.0,4.680644791381116,4.19583143912983,3.0,3.0,0.0,0.0,0.0,0.0,2.1969788932366634,2.1613748183012516,2.1969788932366634,2.1613748183012516,0.0,0.0,0.708765315739868,1.0,0.0,0.5233730522456462,0.3072573044297832,0.09120073327222733,3.0,3.0,0.0,0.4321723189734189,0.0,0.0,0.29123468426013194,0.4321723189734189,0.889726672950047,0.9555453712190651,2122.0,2182.0,0.4551705085007741,0.4626684791238372,0.4551705085007741,0.4626684791238372,0.5984919886899152,0.5233730522456462,-0.07511893644426892,0.14093763471328696,-0.2160565711575559,0.0658186982690181,0.007497970623063066,-0.035604074935411845,0.0,0.0,0.291234684260132,0.007497970623063066,-0.035604074935411845,60.0,0.027869894846687338
