election_year,uf,zona,id_municipio,id_municipio_tse,assunto,n_proc,n_proc_orig,n_proc_pre_eleic,n_dec,tempo_med_dias
2020,PE,23,2615508,26093,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,4,0,4,16,2093.6
2020,PE,23,2615508,26093,Propaganda Política - Propaganda Eleitoral - Internet,2,2,2,4,2077.7
2020,PE,23,2615508,26093,Registro de Candidatura - DRAP Partido/Coligação,10,10,10,10,2098.3
2020,PE,23,2615508,26093,Registro de Candidatura - Preenchimento de Vaga Remanescente,1,1,1,1,2085.4
2020,PE,23,2615508,26093,Registro de Candidatura - RRC - Candidato,73,73,73,67,2097.9
2020,PE,23,2615508,26093,Registro de Candidatura - RRCI - Candidato Individual,1,1,1,1,2096.6
2020,PE,23,2615508,26093,Reversão de Desfiliação,1,1,1,4,2210.1
2020,PE,24,2608909,24775,Abuso - De Poder Político/Autoridade,2,1,2,12,2063.8
2020,PE,24,2608909,24775,Apuração/Totalização de Votos,1,1,1,3,2058.4
2020,PE,24,2608909,24775,Arregimentação de Eleitor ou Boca de Urna,1,1,0,8,1958.6
2020,PE,24,2608909,24775,Candidatura Fictícia,1,0,0,11,2014.1
2020,PE,24,2608909,24775,Cargo - Prefeito,4,4,4,12,2067.3
2020,PE,24,2608909,24775,Cargo - Vereador,205,204,183,539,2060.1
2020,PE,24,2608909,24775,Concentração de Eleitores para Embaraçar ou Fraudar o Exercício do Voto,1,1,0,8,2033.4
2020,PE,24,2608909,24775,Corrupção Eleitoral,2,2,0,13,546.8
2020,PE,24,2608909,24775,Difamação na Propaganda Eleitoral,1,1,0,10,1947.3
2020,PE,24,2608909,24775,Direito de Resposta,1,1,1,2,2060.2
2020,PE,24,2608909,24775,Eleições - 1° Turno,1,1,1,5,2128.3
2020,PE,24,2608909,24775,Filiação Partidária - Cancelamento,2,2,2,6,2202.9
2020,PE,24,2608909,24775,Filiação Partidária - Lista Especial,2,0,2,8,2126.9
2020,PE,24,2608909,24775,Inelegibilidade - Abuso do Poder Econômico ou Político,1,1,1,2,2055.5
2020,PE,24,2608909,24775,Partido Político - Comissão Provisória,1,1,1,2,2321.3
2020,PE,24,2608909,24775,Partido Político - Órgão de Direção Municipal,17,11,12,97,1971.7
2020,PE,24,2608909,24775,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,2,2,2,5,2048.0
2020,PE,24,2608909,24775,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,2,2,2,5,2107.2
2020,PE,24,2608909,24775,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,1,1,1,1,2057.2
2020,PE,24,2608909,24775,Prestação de Contas - De Candidato,1,1,1,4,2069.1
2020,PE,24,2608909,24775,Prestação de Contas - de Partido Político,4,4,4,12,2054.3
2020,PE,24,2608909,24775,Promoção de Desordem nos Trabalhos Eleitorais,1,1,0,5,1958.5
2020,PE,24,2608909,24775,Propaganda Política - Propaganda Eleitoral - Adesivo,1,1,1,3,2076.2
2020,PE,24,2608909,24775,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,10,7,10,30,2074.5
2020,PE,24,2608909,24775,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,2,2,2,3,2059.9
2020,PE,24,2608909,24775,Propaganda Política - Propaganda Eleitoral - Bem Público,2,1,1,6,2064.9
2020,PE,24,2608909,24775,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,6,6,6,11,2071.3
2020,PE,24,2608909,24775,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,1,1,1,3,2059.5
2020,PE,24,2608909,24775,"Propaganda Política - Propaganda Eleitoral - Confecção, Utilização ou Distribuição de Brinde",1,0,1,4,2110.2
2020,PE,24,2608909,24775,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,8,4,8,23,2111.0
2020,PE,24,2608909,24775,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,1,1,0,1,2046.4
2020,PE,24,2608909,24775,Propaganda Política - Propaganda Eleitoral - Internet,1,1,1,2,2055.5
2020,PE,24,2608909,24775,Propaganda Política - Propaganda Eleitoral - Outdoors,2,0,2,10,2060.2
2020,PE,24,2608909,24775,Propaganda Política - Propaganda Eleitoral - Redes Sociais,1,1,1,4,2084.4
2020,PE,24,2608909,24775,"Propaganda Política - Propaganda Eleitoral - Truncagem, Montagem, Utilização de Gravação Externa, Computação Gráfica, Desenho Animado ou Efeito Especial",1,0,1,4,2057.4
2020,PE,24,2608909,24775,Registro de Candidatura - DRAP Partido/Coligação,16,16,16,20,2101.4
2020,PE,24,2608909,24775,Registro de Candidatura - RRC - Candidato,208,207,208,226,2100.8
2020,PE,24,2608909,24775,Registro de Candidatura - RRCI - Candidato Individual,1,0,1,3,2100.1
2020,PE,24,2608909,24775,Registro de Candidatura - Substituição de Candidato - Por Indeferimento de Registro,1,1,1,1,2079.6
2020,PE,24,2608909,24775,Requerimento,2,2,2,2,2069.3
2020,PE,24,2608909,24775,Utilização de Prédios ou Serviços de Repartições Públicas para Beneficiar Partido ou Organização de Caráter Político,1,1,0,3,2046.4
2020,PE,24,2608909,24775,Violação do Sigilo da Urna ou dos Invólucros,4,4,0,12,1958.5
2020,PE,25,2606200,24236,Abuso - De Poder Econômico,3,3,3,5,2060.4
2020,PE,25,2606200,24236,Abuso - De Poder Político/Autoridade,3,3,3,6,2052.7
2020,PE,25,2606200,24236,Alistamento Eleitoral - Domicílio Eleitoral,2,0,2,7,2238.1
2020,PE,25,2606200,24236,Apuração/Totalização de Votos,1,1,0,1,2046.6
2020,PE,25,2606200,24236,Busca e Apreensão de Bens,1,1,1,2,2047.4
2020,PE,25,2606200,24236,Calúnia na Propaganda Eleitoral,1,1,1,2,2068.0
2020,PE,25,2606200,24236,Cargo - Prefeito,6,2,6,73,2062.7
2020,PE,25,2606200,24236,Cargo - Vereador,227,178,197,813,2010.3
2020,PE,25,2606200,24236,Citação,1,0,0,3,2035.3
2020,PE,25,2606200,24236,Divulgação de Fatos Inverídicos na Propaganda Eleitoral,4,4,4,11,2072.7
2020,PE,25,2606200,24236,Eleições - 1° Turno,1,1,1,9,2148.1
2020,PE,25,2606200,24236,Erro de Procedimento,1,0,0,4,812.2
2020,PE,25,2606200,24236,Execução - Cumprimento de Sentença,19,11,17,356,2063.4
2020,PE,25,2606200,24236,Filiação Partidária - Exclusão,2,0,2,12,2240.1
2020,PE,25,2606200,24236,Injúria Eleitoral Violenta,1,1,1,2,2064.4
2020,PE,25,2606200,24236,Partido Político - Comissão Provisória,1,1,1,1,2321.3
2020,PE,25,2606200,24236,Partido Político - Órgão de Direção Municipal,27,26,11,98,1786.8
2020,PE,25,2606200,24236,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,1,1,4,2054.4
2020,PE,25,2606200,24236,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,5,3,5,15,2068.8
2020,PE,25,2606200,24236,Propaganda Política - Propaganda Eleitoral - Adesivo,4,4,4,6,2089.4
2020,PE,25,2606200,24236,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,1,1,1,3,2071.4
2020,PE,25,2606200,24236,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,1,1,1,2,2084.4
2020,PE,25,2606200,24236,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,1,1,1,2,2059.5
2020,PE,25,2606200,24236,Propaganda Política - Propaganda Eleitoral - Contrariedade à Lei de Postura Municipal,3,1,3,14,2058.8
2020,PE,25,2606200,24236,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,1,1,1,2,2047.3
2020,PE,25,2606200,24236,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,9,3,9,48,2122.2
2020,PE,25,2606200,24236,Propaganda Política - Propaganda Eleitoral - Internet,2,2,2,3,2053.8
2020,PE,25,2606200,24236,Propaganda Política - Propaganda Eleitoral - Outdoors,1,0,1,5,2075.2
2020,PE,25,2606200,24236,Propaganda Política - Propaganda Eleitoral - Redes Sociais,2,2,2,2,2052.7
2020,PE,25,2606200,24236,Registro de Candidatura - DRAP Partido/Coligação,18,18,18,21,2097.2
2020,PE,25,2606200,24236,Registro de Candidatura - Preenchimento de Vaga Remanescente,2,0,2,5,2070.6
2020,PE,25,2606200,24236,Registro de Candidatura - RRC - Candidato,237,212,237,333,2096.7
2020,PE,25,2606200,24236,Registro de Candidatura - RRCI - Candidato Individual,5,3,5,9,2091.0
2020,PE,25,2606200,24236,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,1,1,1,1,2072.3
2020,PE,25,2606200,24236,Regularização de Contas Eleitorais,1,1,0,1,714.3
2020,PE,25,2606200,24236,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,1,1,0,1,751.0
2020,PE,25,2606200,24236,Reversão de Desfiliação,1,0,1,5,2227.2
2020,PE,26,2611903,25372,Abuso - De Poder Econômico,1,1,1,4,2047.3
2020,PE,26,2611903,25372,Abuso - De Poder Político/Autoridade,2,2,2,5,2051.1
2020,PE,26,2611903,25372,Alistamento Eleitoral - Domicílio Eleitoral,4,0,4,7,2213.5
2020,PE,26,2611903,25372,Apuração/Totalização de Votos,1,1,0,1,2043.6
2020,PE,26,2611903,25372,Autorização de Divulgação de Publicidade Institucional,3,2,3,8,2085.1
2020,PE,26,2611903,25372,Cargo - Prefeito,3,2,3,14,2067.4
2020,PE,26,2611903,25372,Cargo - Vereador,116,115,113,407,2066.3
2020,PE,26,2611903,25372,DIREITO ELEITORAL,1,0,1,2,2212.3
2020,PE,26,2611903,25372,Direito de Resposta,1,0,1,5,2081.5
2020,PE,26,2611903,25372,Eleições - 1° Turno,1,1,1,15,2183.6
2020,PE,26,2611903,25372,Execução - Cumprimento de Sentença,6,3,3,109,2041.2
2020,PE,26,2611903,25372,Filiação Partidária - Cancelamento,1,1,1,1,2099.2
2020,PE,26,2611903,25372,Filiação Partidária - Coexistência,2,2,2,2,2227.2
2020,PE,26,2611903,25372,Filiação Partidária - Lista Especial,2,2,2,4,2217.8
2020,PE,26,2611903,25372,Partido Político - Comissão Provisória,1,1,1,1,2321.2
2020,PE,26,2611903,25372,Partido Político - Órgão de Direção Municipal,14,14,8,86,2041.7
2020,PE,26,2611903,25372,Propaganda Política - Propaganda Eleitoral - Adesivo,1,1,1,3,2049.0
2020,PE,26,2611903,25372,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,2,2,2,3,2056.1
2020,PE,26,2611903,25372,Propaganda Política - Propaganda Eleitoral - Bem Particular,3,2,3,8,2051.1
2020,PE,26,2611903,25372,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,5,5,5,10,2078.9
2020,PE,26,2611903,25372,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,1,0,1,4,2091.2
2020,PE,26,2611903,25372,Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal,1,1,1,2,2074.4
2020,PE,26,2611903,25372,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,1,0,1,4,2066.4
2020,PE,26,2611903,25372,Registro de Candidatura - DRAP Partido/Coligação,13,13,13,13,2097.8
2020,PE,26,2611903,25372,Registro de Candidatura - RRC - Candidato,128,126,128,158,2097.3
2020,PE,26,2611903,25372,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,2,2,0,5,872.5
2020,PE,26,2611903,25372,Uso de Documento Falso para Fins Eleitorais,1,1,0,10,1944.7
2020,PE,26,2614204,25836,Abuso - De Poder Econômico,2,2,2,2,2060.0
2020,PE,26,2614204,25836,Apuração/Totalização de Votos,1,1,0,1,2043.6
2020,PE,26,2614204,25836,Cargo - Prefeito,5,4,4,20,2050.0
2020,PE,26,2614204,25836,Cargo - Vereador,152,148,140,633,2062.5
2020,PE,26,2614204,25836,Contas - Não Apresentação das Contas,1,1,0,5,798.5
2020,PE,26,2614204,25836,Execução - Cumprimento de Sentença,5,3,5,79,2072.0
2020,PE,26,2614204,25836,Impugnação ao Registro de Candidatura,6,2,6,16,2097.9
2020,PE,26,2614204,25836,Inelegibilidade - Abuso do Poder Econômico ou Político,1,0,1,5,2052.0
2020,PE,26,2614204,25836,Partido Político - Órgão de Direção Municipal,19,19,10,123,2033.3
2020,PE,26,2614204,25836,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,1,1,2,2052.6
2020,PE,26,2614204,25836,Propaganda Política - Propaganda Eleitoral - Adesivo,2,1,2,10,2081.9
2020,PE,26,2614204,25836,Propaganda Política - Propaganda Eleitoral - Bem Particular,6,6,6,10,2058.0
2020,PE,26,2614204,25836,Propaganda Política - Propaganda Eleitoral - Bem Público,1,0,1,4,2052.4
2020,PE,26,2614204,25836,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,1,0,1,0,2060.5
2020,PE,26,2614204,25836,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,4,2,4,12,2099.3
2020,PE,26,2614204,25836,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,2,1,2,8,2069.2
2020,PE,26,2614204,25836,Registro de Candidatura - DRAP Partido/Coligação,17,16,17,19,2098.0
2020,PE,26,2614204,25836,Registro de Candidatura - Preenchimento de Vaga Remanescente,1,1,1,1,2085.3
2020,PE,26,2614204,25836,Registro de Candidatura - RRC - Candidato,157,152,157,173,2097.4
2020,PE,26,2614204,25836,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,1,1,1,1,2069.2
2020,PE,26,2614204,25836,Regularização de Contas Eleitorais,1,1,0,3,712.3
2020,PE,26,2614204,25836,Requerimento,2,1,2,6,2061.8
2020,PE,26,2614204,25836,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,1,1,0,1,75.5
2020,PE,26,2614857,23280,Apuração/Totalização de Votos,1,1,0,1,2043.6
2020,PE,26,2614857,23280,Arregimentação de Eleitor ou Boca de Urna,1,1,0,10,2042.3
2020,PE,26,2614857,23280,Cargo - Prefeito,5,4,4,33,2058.4
2020,PE,26,2614857,23280,Cargo - Vereador,133,130,129,586,2065.0
2020,PE,26,2614857,23280,Conduta Vedada ao Agente Público,6,3,6,25,2076.0
2020,PE,26,2614857,23280,Contas - Não Apresentação das Contas,3,3,3,9,2069.2
2020,PE,26,2614857,23280,Execução - Cumprimento de Sentença,1,1,1,10,2067.3
2020,PE,26,2614857,23280,Impugnação ao Registro de Candidatura,2,0,2,7,2097.4
2020,PE,26,2614857,23280,Intimação,1,1,0,1,1181.6
2020,PE,26,2614857,23280,Partido Político - Órgão de Direção Municipal,18,18,12,107,2044.6
2020,PE,26,2614857,23280,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,1,0,1,5,2048.3
2020,PE,26,2614857,23280,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,1,0,1,5,2058.3
2020,PE,26,2614857,23280,Propaganda Política - Propaganda Eleitoral - Bem Particular,3,3,3,7,2051.1
2020,PE,26,2614857,23280,Propaganda Política - Propaganda Eleitoral - Bem Público,3,2,3,10,2086.4
2020,PE,26,2614857,23280,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,1,1,1,7,2071.3
2020,PE,26,2614857,23280,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,5,3,5,16,2100.3
2020,PE,26,2614857,23280,Propaganda Política - Propaganda Eleitoral - Redes Sociais,1,0,1,5,2048.4
2020,PE,26,2614857,23280,Registro de Candidatura - DRAP Partido/Coligação,13,13,13,14,2097.0
2020,PE,26,2614857,23280,Registro de Candidatura - Preenchimento de Vaga Remanescente,2,2,2,2,2087.3
2020,PE,26,2614857,23280,Registro de Candidatura - RRC - Candidato,138,131,138,162,2097.1
2020,PE,26,2614857,23280,Registro de Candidatura - RRCI - Candidato Individual,4,4,4,5,2092.4
2020,PE,26,2614857,23280,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,1,1,1,1,2065.3
2020,PE,26,2614857,23280,Regularização de Contas Eleitorais,4,4,0,15,701.5
2020,PE,26,2614857,23280,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,2,2,0,5,343.0
2020,PE,26,2614857,23280,Votação Múltipla ou Realizada em Lugar de Outrem,1,1,0,2,2042.3
2020,PE,27,2603603,23710,Cargo - Prefeito,6,4,6,14,2074.2
2020,PE,27,2603603,23710,Cargo - Vereador,47,47,44,137,2037.6
2020,PE,27,2603603,23710,Execução - Cumprimento de Sentença,1,1,1,19,2067.4
2020,PE,27,2603603,23710,Partido Político - Comissão Provisória,1,1,1,1,2321.3
2020,PE,27,2603603,23710,Partido Político - Órgão de Direção Municipal,8,8,3,28,2026.2
2020,PE,27,2603603,23710,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,0,1,3,2071.2
2020,PE,27,2603603,23710,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,1,1,1,2,2050.1
2020,PE,27,2603603,23710,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,3,3,3,5,2076.0
2020,PE,27,2603603,23710,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,2,2,2,4,2071.4
2020,PE,27,2603603,23710,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,3,0,3,8,2101.3
2020,PE,27,2603603,23710,Registro de Candidatura - DRAP Partido/Coligação,8,8,8,8,2099.0
2020,PE,27,2603603,23710,Registro de Candidatura - Preenchimento de Vaga Remanescente,2,2,2,2,2084.6
2020,PE,27,2603603,23710,Registro de Candidatura - RRC - Candidato,49,49,49,49,2098.8
2020,PE,27,2603603,23710,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,1,1,1,1,2085.4
2020,PE,27,2603603,23710,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,1,1,1,1,2283.3
2020,PE,27,2605509,24090,Abuso - De Poder Econômico,1,1,1,2,2065.2
2020,PE,27,2605509,24090,Abuso - De Poder Político/Autoridade,1,0,1,10,2092.5
2020,PE,27,2605509,24090,Cargo - Prefeito,1,1,1,2,2068.5
2020,PE,27,2605509,24090,Cargo - Vereador,37,36,35,91,2045.3
2020,PE,27,2605509,24090,Execução - Cumprimento de Sentença,2,1,1,27,2033.7
2020,PE,27,2605509,24090,Nulidade de ato administrativo,1,1,0,3,1086.3
2020,PE,27,2605509,24090,Partido Político - Órgão de Direção Municipal,3,3,2,10,2034.9
2020,PE,27,2605509,24090,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Fraudulenta,1,1,1,2,2055.6
2020,PE,27,2605509,24090,Pesquisa Eleitoral - Registro de Pesquisa Eleitoral,1,1,1,2,2051.3
2020,PE,27,2605509,24090,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,1,1,1,2,2087.4
2020,PE,27,2605509,24090,Propaganda Política - Propaganda Eleitoral - Bem Particular,1,1,1,2,2262.4
2020,PE,27,2605509,24090,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,5,0,5,13,2103.1
2020,PE,27,2605509,24090,Registro de Candidatura - DRAP Partido/Coligação,5,5,5,5,2100.4
2020,PE,27,2605509,24090,Registro de Candidatura - RRC - Candidato,36,36,36,37,2100.2
2020,PE,27,2605509,24090,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas,1,1,0,2,1742.1
2020,PE,27,2607653,25976,Abuso - De Poder Econômico,1,1,1,2,2048.4
2020,PE,27,2607653,25976,Abuso - De Poder Político/Autoridade,1,0,1,6,2064.5
2020,PE,27,2607653,25976,Apuração/Totalização de Votos,3,3,3,3,2053.6
2020,PE,27,2607653,25976,COVID-19,1,1,1,1,2137.2
2020,PE,27,2607653,25976,Candidato Eleito,1,0,0,1,1939.6
2020,PE,27,2607653,25976,Cargo - Prefeito,4,3,4,15,2068.6
2020,PE,27,2607653,25976,Cargo - Vereador,96,96,72,298,2051.3
2020,PE,27,2607653,25976,Direito de Resposta,1,1,1,2,2066.3
2020,PE,27,2607653,25976,Eleições - 1° Turno,2,1,1,5,2070.9
2020,PE,27,2607653,25976,Execução - Cumprimento de Sentença,2,0,2,26,2060.4
2020,PE,27,2607653,25976,Falsificação ou Alteração de Documento Particular para Fins Eleitorais,1,1,0,8,704.4
2020,PE,27,2607653,25976,Impugnação ao Registro de Candidatura,2,2,2,3,2097.3
2020,PE,27,2607653,25976,Partido Político - Órgão de Direção Municipal,14,14,5,55,2025.7
2020,PE,27,2607653,25976,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,1,1,1,2,2183.4
2020,PE,27,2607653,25976,Prestação de Contas - de Partido Político,1,1,1,4,2206.5
2020,PE,27,2607653,25976,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,2,2,2,4,2060.3
2020,PE,27,2607653,25976,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,2,2,2,4,2051.8
2020,PE,27,2607653,25976,Propaganda Política - Propaganda Eleitoral - Contrariedade à Lei de Postura Municipal,1,1,1,0,2062.2
2020,PE,27,2607653,25976,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,5,3,5,14,2155.3
2020,PE,27,2607653,25976,Registro de Candidatura - DRAP Partido/Coligação,9,9,9,11,2098.4
2020,PE,27,2607653,25976,Registro de Candidatura - RRC - Candidato,96,95,96,107,2098.2
2020,PE,27,2607653,25976,Registro de Candidatura - Substituição de Candidato - Por Cancelamento de Registro,3,3,3,4,2076.6
2020,PE,28,2604809,23957,Abuso - De Poder Econômico,3,2,3,10,2050.9
2020,PE,28,2604809,23957,Abuso - De Poder Político/Autoridade,1,0,1,5,2059.4
2020,PE,28,2604809,23957,Apuração/Totalização de Votos,1,1,0,2,2030.3
2020,PE,28,2604809,23957,Cargo - Prefeito,4,4,4,8,2065.7
2020,PE,28,2604809,23957,Cargo - Vereador,71,70,49,174,2009.7
2020,PE,28,2604809,23957,Divulgação de Propaganda Eleitoral no Dia da Eleição,1,1,1,2,2048.0
2020,PE,28,2604809,23957,Inelegibilidade - Abuso do Poder Econômico ou Político,2,2,2,4,2060.4
