municipality_id_tse,state,municipality_name,n_polls_2020,polled_2020,n_firms_2020,total_sample_2020,mean_sample_2020,total_cost_2020,mean_cost_2020,n_own_polls_2020,n_polls_last30_2020,last_poll_days_before_election_2020,n_polls_2024,polled_2024,n_firms_2024,total_sample_2024,mean_sample_2024,total_cost_2024,mean_cost_2024,n_own_polls_2024,n_polls_last30_2024,last_poll_days_before_election_2024,delta_n_polls_2024_2020,delta_polled_2024_2020,delta_n_firms_2024_2020,delta_total_sample_2024_2020,delta_mean_sample_2024_2020,delta_total_cost_2024_2020,delta_mean_cost_2024_2020,delta_n_own_polls_2024_2020,delta_n_polls_last30_2024_2020,delta_last_poll_days_before_election_2024_2020,polled_both,polled_either
17256,RN,LAGOA DE PEDRAS,2.0,1.0,1.0,760.0,380.0,5800.0,2900.0,1.0,1.0,36.0,5.0,1.0,3.0,1850.0,370.0,26000.0,5200.0,0.0,2.0,79.0,3.0,0.0,2.0,1090.0,-10.0,20200.0,2300.0,-1.0,1.0,43.0,1,1
17272,RN,LAGOA DE VELHOS,1.0,1.0,1.0,350.0,350.0,4000.0,4000.0,0.0,0.0,54.0,1.0,1.0,1.0,400.0,400.0,3000.0,3000.0,0.0,0.0,170.0,0.0,0.0,0.0,50.0,50.0,-1000.0,-1000.0,0.0,0.0,116.0,1,1
17299,RN,LAGOA NOVA,6.0,1.0,4.0,2600.0,433.3333333333333,19000.0,3166.6666666666665,0.0,2.0,119.0,4.0,1.0,3.0,1600.0,400.0,20500.0,5125.0,2.0,4.0,29.0,-2.0,0.0,-1.0,-1000.0,-33.333333333333314,1500.0,1958.3333333333335,2.0,2.0,-90.0,1,1
17310,RN,LAGOA SALGADA,1.0,1.0,1.0,400.0,400.0,4000.0,4000.0,0.0,1.0,14.0,1.0,1.0,1.0,400.0,400.0,6000.0,6000.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,9.0,1,1
17337,RN,LAJES,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,822.0,411.0,9000.0,4500.0,0.0,2.0,25.0,2.0,1.0,2.0,822.0,,,,0.0,2.0,,0,1
17353,RN,LAJES PINTADAS,1.0,1.0,1.0,370.0,370.0,3000.0,3000.0,0.0,0.0,82.0,1.0,1.0,1.0,380.0,380.0,5000.0,5000.0,0.0,0.0,41.0,0.0,0.0,0.0,10.0,10.0,2000.0,2000.0,0.0,0.0,-41.0,1,1
17418,RN,MACAÍBA,21.0,1.0,9.0,10808.0,514.6666666666666,76500.0,3642.8571428571427,0.0,8.0,258.0,18.0,1.0,8.0,10663.0,592.3888888888889,118517.2,6584.288888888888,3.0,5.0,206.0,-3.0,0.0,-1.0,-145.0,77.72222222222229,42017.2,2941.4317460317457,3.0,-3.0,-52.0,1,1
17434,RN,MACAU,2.0,1.0,1.0,840.0,420.0,10000.0,5000.0,0.0,2.0,30.0,7.0,1.0,4.0,2726.0,389.42857142857144,34000.0,4857.142857142857,0.0,4.0,168.0,5.0,0.0,3.0,1886.0,-30.571428571428555,24000.0,-142.85714285714312,0.0,2.0,138.0,1,1
17477,RN,MARTINS,1.0,1.0,1.0,400.0,400.0,3000.0,3000.0,0.0,1.0,11.0,5.0,1.0,2.0,2000.0,400.0,26000.0,5200.0,0.0,4.0,93.0,4.0,0.0,1.0,1600.0,0.0,23000.0,2200.0,0.0,3.0,82.0,1,1
17493,RN,MAXARANGUAPE,2.0,1.0,1.0,800.0,400.0,8000.0,4000.0,0.0,1.0,114.0,6.0,1.0,3.0,2400.0,400.0,34500.0,5750.0,0.0,2.0,141.0,4.0,0.0,2.0,1600.0,0.0,26500.0,1750.0,0.0,1.0,27.0,1,1
17531,RN,MONTANHAS,3.0,1.0,3.0,1200.0,400.0,10000.0,3333.3333333333335,0.0,3.0,18.0,7.0,1.0,4.0,2840.0,405.7142857142857,32500.0,4642.857142857143,0.0,5.0,121.0,4.0,0.0,1.0,1640.0,5.714285714285722,22500.0,1309.5238095238096,0.0,2.0,103.0,1,1
17558,RN,MONTE ALEGRE,3.0,1.0,2.0,1300.0,433.3333333333333,9000.0,3000.0,0.0,2.0,86.0,11.0,1.0,5.0,4971.0,451.90909090909093,64920.75,5901.886363636364,2.0,5.0,121.0,8.0,0.0,3.0,3671.0,18.57575757575762,55920.75,2901.886363636364,2.0,3.0,35.0,1,1
17574,RN,MONTE DAS GAMELEIRAS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,700.0,350.0,9500.0,4750.0,1.0,0.0,193.0,2.0,1.0,2.0,700.0,,,,1.0,0.0,,0,1
17590,RN,MOSSORÓ,16.0,1.0,7.0,11040.0,690.0,87257.56,5453.5975,2.0,13.0,92.0,19.0,1.0,7.0,15288.0,804.6315789473684,162094.21,8531.274210526315,2.0,6.0,175.0,3.0,0.0,0.0,4248.0,114.63157894736844,74836.65,3077.676710526315,0.0,-7.0,83.0,1,1
17612,RN,NATAL,25.0,1.0,10.0,24806.0,992.24,329400.47,13176.018799999998,13.0,14.0,283.0,99.0,1.0,19.0,123518.0,1247.6565656565656,1671336.06,16882.182424242426,38.0,38.0,248.0,74.0,0.0,9.0,98712.0,255.41656565656558,1341935.59,3706.1636242424283,25.0,24.0,-35.0,1,1
17639,RN,NÍSIA FLORESTA,1.0,1.0,1.0,600.0,600.0,3000.0,3000.0,1.0,1.0,11.0,10.0,1.0,5.0,4411.0,441.1,55700.0,5570.0,0.0,5.0,154.0,9.0,0.0,4.0,3811.0,-158.89999999999998,52700.0,2570.0,-1.0,4.0,143.0,1,1
17655,RN,NOVA CRUZ,4.0,1.0,3.0,2404.0,601.0,12000.0,3000.0,1.0,1.0,79.0,4.0,1.0,2.0,1750.0,437.5,24000.0,6000.0,0.0,2.0,106.0,0.0,0.0,-1.0,-654.0,-163.5,12000.0,3000.0,-1.0,1.0,27.0,1,1
17671,RN,OLHO D'ÁGUA DO BORGES,2.0,1.0,2.0,800.0,400.0,8115.38,4057.69,0.0,2.0,25.0,4.0,1.0,4.0,1730.0,432.5,21500.0,5375.0,0.0,2.0,85.0,2.0,0.0,2.0,930.0,32.5,13384.619999999999,1317.31,0.0,0.0,60.0,1,1
17698,RN,OURO BRANCO,0.0,0.0,0.0,0.0,,,,0.0,0.0,,5.0,1.0,5.0,2100.0,420.0,29000.0,5800.0,2.0,1.0,17.0,5.0,1.0,5.0,2100.0,,,,2.0,1.0,,0,1
17710,RN,PARANÁ,1.0,1.0,1.0,400.0,400.0,4800.0,4800.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-400.0,,,,0.0,0.0,,0,1
17736,RN,PARAÚ,1.0,1.0,1.0,400.0,400.0,3000.0,3000.0,0.0,1.0,18.0,2.0,1.0,2.0,750.0,375.0,10000.0,5000.0,0.0,2.0,4.0,1.0,0.0,1.0,350.0,-25.0,7000.0,2000.0,0.0,1.0,-14.0,1,1
17752,RN,PARAZINHO,2.0,1.0,2.0,700.0,350.0,6000.0,3000.0,0.0,2.0,16.0,4.0,1.0,2.0,1600.0,400.0,25000.0,6250.0,0.0,2.0,51.0,2.0,0.0,0.0,900.0,50.0,19000.0,3250.0,0.0,0.0,35.0,1,1
17779,RN,PARELHAS,7.0,1.0,3.0,2800.0,400.0,22000.0,3142.8571428571427,0.0,4.0,96.0,4.0,1.0,1.0,1600.0,400.0,23000.0,5750.0,0.0,1.0,229.0,-3.0,0.0,-2.0,-1200.0,0.0,1000.0,2607.1428571428573,0.0,-3.0,133.0,1,1
17795,RN,PARNAMIRIM,12.0,1.0,7.0,7306.0,608.8333333333334,42000.0,3500.0,3.0,6.0,119.0,37.0,1.0,10.0,25278.0,683.1891891891892,263478.4,7121.037837837838,15.0,12.0,197.0,25.0,0.0,3.0,17972.0,74.3558558558558,221478.40000000002,3621.037837837838,12.0,6.0,78.0,1,1
17817,RN,PASSA E FICA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,4.0,1.0,4.0,1600.0,400.0,21000.0,5250.0,0.0,3.0,106.0,4.0,1.0,4.0,1600.0,,,,0.0,3.0,,0,1
17833,RN,PASSAGEM,2.0,1.0,2.0,730.0,365.0,6000.0,3000.0,0.0,2.0,14.0,6.0,1.0,4.0,2300.0,383.3333333333333,29500.0,4916.666666666667,1.0,2.0,192.0,4.0,0.0,2.0,1570.0,18.333333333333314,23500.0,1916.666666666667,1.0,0.0,178.0,1,1
17850,RN,PATU,2.0,1.0,1.0,800.0,400.0,6000.0,3000.0,0.0,2.0,10.0,11.0,1.0,7.0,4430.0,402.72727272727275,57000.0,5181.818181818182,2.0,5.0,197.0,9.0,0.0,6.0,3630.0,2.727272727272748,51000.0,2181.818181818182,2.0,3.0,187.0,1,1
17876,RN,PAU DOS FERROS,2.0,1.0,1.0,900.0,450.0,6000.0,3000.0,1.0,2.0,24.0,11.0,1.0,8.0,5878.0,534.3636363636364,78190.0,7108.181818181818,1.0,2.0,206.0,9.0,0.0,7.0,4978.0,84.36363636363637,72190.0,4108.181818181818,0.0,0.0,182.0,1,1
17892,RN,PEDRA GRANDE,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,400.0,400.0,4500.0,4500.0,0.0,0.0,81.0,1.0,1.0,1.0,400.0,,,,0.0,0.0,,0,1
17914,RN,PEDRA PRETA,1.0,1.0,1.0,400.0,400.0,3000.0,3000.0,0.0,0.0,70.0,1.0,1.0,1.0,300.0,300.0,4000.0,4000.0,0.0,1.0,20.0,0.0,0.0,0.0,-100.0,-100.0,1000.0,1000.0,0.0,1.0,-50.0,1,1
17930,RN,PEDRO AVELINO,1.0,1.0,1.0,400.0,400.0,4000.0,4000.0,0.0,1.0,9.0,1.0,1.0,1.0,400.0,400.0,6000.0,6000.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,-1.0,54.0,1,1
17957,RN,PEDRO VELHO,3.0,1.0,2.0,1447.0,482.3333333333333,8500.0,2833.3333333333335,0.0,2.0,75.0,3.0,1.0,3.0,1200.0,400.0,12000.0,4000.0,2.0,1.0,226.0,0.0,0.0,1.0,-247.0,-82.33333333333331,3500.0,1166.6666666666665,2.0,-1.0,151.0,1,1
17973,RN,PENDÊNCIAS,3.0,1.0,2.0,1955.0,651.6666666666666,15314.5,5104.833333333333,0.0,2.0,119.0,3.0,1.0,2.0,1200.0,400.0,14000.0,4666.666666666667,1.0,2.0,94.0,0.0,0.0,0.0,-755.0,-251.66666666666663,-1314.5,-438.16666666666606,1.0,0.0,-25.0,1,1
17990,RN,PILÕES,1.0,1.0,1.0,405.0,405.0,3000.0,3000.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-405.0,,,,0.0,-1.0,,0,1
18015,RN,POÇO BRANCO,3.0,1.0,2.0,1250.0,416.6666666666667,10000.0,3333.3333333333335,0.0,2.0,30.0,5.0,1.0,4.0,2100.0,420.0,23000.0,4600.0,1.0,1.0,206.0,2.0,0.0,2.0,850.0,3.3333333333333144,13000.0,1266.6666666666665,1.0,-1.0,176.0,1,1
18031,RN,PORTALEGRE,1.0,1.0,1.0,616.0,616.0,5000.0,5000.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-616.0,,,,0.0,-1.0,,0,1
18058,RN,SERRA CAIADA,2.0,1.0,2.0,800.0,400.0,6200.0,3100.0,0.0,2.0,22.0,2.0,1.0,1.0,800.0,400.0,12000.0,6000.0,0.0,0.0,182.0,0.0,0.0,-1.0,0.0,0.0,5800.0,2900.0,0.0,-2.0,160.0,1,1
18074,RN,PUREZA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,8.0,1.0,4.0,3141.0,392.625,39000.0,4875.0,0.0,5.0,184.0,8.0,1.0,4.0,3141.0,,,,0.0,5.0,,0,1
18090,RN,RAFAEL FERNANDES,1.0,1.0,1.0,400.0,400.0,3700.0,3700.0,0.0,1.0,16.0,1.0,1.0,1.0,338.0,338.0,4000.0,4000.0,0.0,0.0,104.0,0.0,0.0,0.0,-62.0,-62.0,300.0,300.0,0.0,-1.0,88.0,1,1
18139,RN,RIACHO DE SANTANA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,330.0,330.0,4000.0,4000.0,0.0,0.0,53.0,1.0,1.0,1.0,330.0,,,,0.0,0.0,,0,1
18155,RN,RIACHUELO,3.0,1.0,3.0,1311.0,437.0,9000.0,3000.0,0.0,0.0,99.0,7.0,1.0,4.0,2750.0,392.85714285714283,35500.0,5071.428571428572,1.0,3.0,182.0,4.0,0.0,1.0,1439.0,-44.14285714285717,26500.0,2071.4285714285716,1.0,3.0,83.0,1,1
18171,RN,RODOLFO FERNANDES,1.0,1.0,1.0,400.0,400.0,2500.0,2500.0,0.0,1.0,27.0,3.0,1.0,2.0,1200.0,400.0,15000.0,5000.0,1.0,1.0,226.0,2.0,0.0,1.0,800.0,0.0,12500.0,2500.0,1.0,0.0,199.0,1,1
18236,RN,SANTA CRUZ,1.0,1.0,1.0,500.0,500.0,3000.0,3000.0,0.0,1.0,6.0,5.0,1.0,2.0,2400.0,480.0,32000.0,6400.0,1.0,2.0,180.0,4.0,0.0,1.0,1900.0,-20.0,29000.0,3400.0,1.0,1.0,174.0,1,1
18252,RN,SANTANA DO SERIDÓ,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,210.0,210.0,3500.0,3500.0,0.0,1.0,13.0,1.0,1.0,1.0,210.0,,,,0.0,1.0,,0,1
18279,RN,SANTANA DO MATOS,2.0,1.0,1.0,2154.0,1077.0,8000.0,4000.0,2.0,1.0,57.0,3.0,1.0,2.0,1200.0,400.0,17000.0,5666.666666666667,0.0,2.0,38.0,1.0,0.0,1.0,-954.0,-677.0,9000.0,1666.666666666667,-2.0,1.0,-19.0,1,1
18295,RN,SANTO ANTÔNIO,4.0,1.0,2.0,1600.0,400.0,12000.0,3000.0,1.0,2.0,100.0,7.0,1.0,5.0,3133.0,447.57142857142856,36000.0,5142.857142857143,1.0,2.0,211.0,3.0,0.0,3.0,1533.0,47.571428571428555,24000.0,2142.857142857143,0.0,0.0,111.0,1,1
18317,RN,SÃO BENTO DO NORTE,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,400.0,400.0,4500.0,4500.0,0.0,0.0,43.0,1.0,1.0,1.0,400.0,,,,0.0,0.0,,0,1
18333,RN,SÃO BENTO DO TRAIRÍ,2.0,1.0,2.0,700.0,350.0,6000.0,3000.0,0.0,1.0,55.0,7.0,1.0,6.0,2570.0,367.14285714285717,41000.0,5857.142857142857,0.0,1.0,196.0,5.0,0.0,4.0,1870.0,17.142857142857167,35000.0,2857.142857142857,0.0,0.0,141.0,1,1
18350,RN,SÃO FERNANDO,2.0,1.0,2.0,700.0,350.0,7115.38,3557.69,0.0,1.0,38.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-2.0,-1.0,-2.0,-700.0,,,,0.0,-1.0,,0,1
18376,RN,SÃO GONÇALO DO AMARANTE,6.0,1.0,2.0,3146.0,524.3333333333334,18000.0,3000.0,0.0,2.0,256.0,32.0,1.0,7.0,16120.0,503.75,188200.0,5881.25,5.0,13.0,259.0,26.0,0.0,5.0,12974.0,-20.58333333333337,170200.0,2881.25,5.0,11.0,3.0,1,1
18392,RN,SÃO JOÃO DO SABUGI,1.0,1.0,1.0,200.0,200.0,3000.0,3000.0,0.0,1.0,10.0,1.0,1.0,1.0,300.0,300.0,3500.0,3500.0,0.0,0.0,32.0,0.0,0.0,0.0,100.0,100.0,500.0,500.0,0.0,-1.0,22.0,1,1
18414,RN,SÃO JOSÉ DE MIPIBU,0.0,0.0,0.0,0.0,,,,0.0,0.0,,23.0,1.0,9.0,10971.0,477.0,128778.0,5599.04347826087,3.0,11.0,153.0,23.0,1.0,9.0,10971.0,,,,3.0,11.0,,0,1
18430,RN,SÃO JOSÉ DO CAMPESTRE,2.0,1.0,2.0,800.0,400.0,6000.0,3000.0,0.0,1.0,64.0,8.0,1.0,5.0,3300.0,412.5,42500.0,5312.5,4.0,7.0,42.0,6.0,0.0,3.0,2500.0,12.5,36500.0,2312.5,4.0,6.0,-22.0,1,1
18457,RN,SÃO JOSÉ DO SERIDÓ,6.0,1.0,4.0,1916.0,319.3333333333333,17500.0,2916.6666666666665,0.0,4.0,42.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-6.0,-1.0,-4.0,-1916.0,,,,0.0,-4.0,,0,1
18473,RN,SÃO MIGUEL,3.0,1.0,1.0,1200.0,400.0,9000.0,3000.0,0.0,2.0,38.0,7.0,1.0,5.0,3100.0,442.85714285714283,37000.0,5285.714285714285,1.0,6.0,225.0,4.0,0.0,4.0,1900.0,42.85714285714283,28000.0,2285.7142857142853,1.0,4.0,187.0,1,1
18490,RN,SÃO PAULO DO POTENGI,5.0,1.0,4.0,2140.0,428.0,16500.0,3300.0,0.0,2.0,109.0,5.0,1.0,3.0,2220.0,444.0,33600.0,6720.0,0.0,1.0,206.0,0.0,0.0,-1.0,80.0,16.0,17100.0,3420.0,0.0,-1.0,97.0,1,1
18511,RN,SÃO PEDRO,2.0,1.0,2.0,780.0,390.0,7500.0,3750.0,0.0,2.0,17.0,2.0,1.0,1.0,1000.0,500.0,11000.0,5500.0,0.0,1.0,39.0,0.0,0.0,-1.0,220.0,110.0,3500.0,1750.0,0.0,-1.0,22.0,1,1
18538,RN,SÃO RAFAEL,3.0,1.0,2.0,1209.0,403.0,8500.0,2833.3333333333335,2.0,2.0,42.0,8.0,1.0,5.0,3250.0,406.25,37500.0,4687.5,2.0,4.0,166.0,5.0,0.0,3.0,2041.0,3.25,29000.0,1854.1666666666665,0.0,2.0,124.0,1,1
18554,RN,SÃO TOMÉ,1.0,1.0,1.0,400.0,400.0,3000.0,3000.0,0.0,0.0,34.0,1.0,1.0,1.0,400.0,400.0,4500.0,4500.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,22.0,1,1
18570,RN,SÃO VICENTE,1.0,1.0,1.0,300.0,300.0,3000.0,3000.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-300.0,,,,0.0,0.0,,0,1
18597,RN,SENADOR ELÓI DE SOUZA,10.0,1.0,5.0,3540.0,354.0,27000.0,2700.0,2.0,2.0,170.0,10.0,1.0,3.0,3600.0,360.0,38500.0,3850.0,1.0,2.0,226.0,0.0,0.0,-2.0,60.0,6.0,11500.0,1150.0,-1.0,0.0,56.0,1,1
18619,RN,SENADOR GEORGINO AVELINO,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,380.0,380.0,5500.0,5500.0,0.0,0.0,72.0,1.0,1.0,1.0,380.0,,,,0.0,0.0,,0,1
18635,RN,SERRA DE SÃO BENTO,1.0,1.0,1.0,400.0,400.0,3000.0,3000.0,0.0,0.0,55.0,2.0,1.0,1.0,800.0,400.0,9000.0,4500.0,0.0,1.0,80.0,1.0,0.0,0.0,400.0,0.0,6000.0,1500.0,0.0,1.0,25.0,1,1
18651,RN,SERRA NEGRA DO NORTE,4.0,1.0,3.0,1547.0,386.75,18000.0,4500.0,0.0,2.0,111.0,5.0,1.0,4.0,2100.0,420.0,27000.0,5400.0,0.0,0.0,157.0,1.0,0.0,1.0,553.0,33.25,9000.0,900.0,0.0,-2.0,46.0,1,1
18678,RN,SERRINHA,1.0,1.0,1.0,400.0,400.0,3000.0,3000.0,0.0,1.0,23.0,1.0,1.0,1.0,400.0,400.0,6500.0,6500.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3500.0,3500.0,0.0,0.0,-21.0,1,1
18716,RN,SÍTIO NOVO,1.0,1.0,1.0,400.0,400.0,2500.0,2500.0,1.0,1.0,22.0,2.0,1.0,2.0,650.0,325.0,10000.0,5000.0,0.0,2.0,15.0,1.0,0.0,1.0,250.0,-75.0,7500.0,2500.0,-1.0,1.0,-7.0,1,1
18759,RN,TAIPU,3.0,1.0,2.0,1300.0,433.3333333333333,10300.0,3433.3333333333335,0.0,2.0,38.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-3.0,-1.0,-2.0,-1300.0,,,,0.0,-2.0,,0,1
18775,RN,TANGARÁ,3.0,1.0,3.0,1200.0,400.0,8500.0,2833.3333333333335,0.0,1.0,52.0,5.0,1.0,2.0,2200.0,440.0,28000.0,5600.0,0.0,0.0,203.0,2.0,0.0,-1.0,1000.0,40.0,19500.0,2766.6666666666665,0.0,-1.0,151.0,1,1
18791,RN,TENENTE ANANIAS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,400.0,400.0,4500.0,4500.0,0.0,1.0,25.0,1.0,1.0,1.0,400.0,,,,0.0,1.0,,0,1
18813,RN,TIBAU DO SUL,1.0,1.0,1.0,400.0,400.0,3000.0,3000.0,0.0,1.0,7.0,3.0,1.0,2.0,1200.0,400.0,15000.0,5000.0,0.0,2.0,60.0,2.0,0.0,1.0,800.0,0.0,12000.0,2000.0,0.0,1.0,53.0,1,1
18830,RN,TIMBAÚBA DOS BATISTAS,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,1.0,800.0,400.0,8000.0,4000.0,2.0,1.0,93.0,2.0,1.0,1.0,800.0,,,,2.0,1.0,,0,1
18856,RN,TOUROS,5.0,1.0,4.0,2250.0,450.0,17500.0,3500.0,0.0,3.0,92.0,5.0,1.0,4.0,2050.0,410.0,28000.0,5600.0,1.0,2.0,116.0,0.0,0.0,0.0,-200.0,-40.0,10500.0,2100.0,1.0,-1.0,24.0,1,1
18872,RN,UMARIZAL,2.0,1.0,2.0,800.0,400.0,6000.0,3000.0,1.0,2.0,6.0,2.0,1.0,1.0,1013.0,506.5,9000.0,4500.0,0.0,1.0,152.0,0.0,0.0,-1.0,213.0,106.5,3000.0,1500.0,-1.0,-1.0,146.0,1,1
18899,RN,UPANEMA,3.0,1.0,1.0,1200.0,400.0,9000.0,3000.0,0.0,2.0,94.0,4.0,1.0,3.0,1823.0,455.75,25500.0,6375.0,0.0,2.0,217.0,1.0,0.0,2.0,623.0,55.75,16500.0,3375.0,0.0,0.0,123.0,1,1
18910,RN,VÁRZEA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,300.0,300.0,4500.0,4500.0,0.0,1.0,17.0,1.0,1.0,1.0,300.0,,,,0.0,1.0,,0,1
18937,RN,RAFAEL GODEIRO,2.0,1.0,2.0,720.0,360.0,7800.0,3900.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-2.0,-1.0,-2.0,-720.0,,,,0.0,-2.0,,0,1
18953,RN,VERA CRUZ,1.0,1.0,1.0,400.0,400.0,3000.0,3000.0,0.0,1.0,5.0,4.0,1.0,3.0,1660.0,415.0,22000.0,5500.0,0.0,2.0,50.0,3.0,0.0,2.0,1260.0,15.0,19000.0,2500.0,0.0,1.0,45.0,1,1
18996,RN,VILA FLOR,1.0,1.0,1.0,1000.0,1000.0,48.0,48.0,1.0,0.0,230.0,1.0,1.0,1.0,300.0,300.0,5000.0,5000.0,0.0,0.0,97.0,0.0,0.0,0.0,-700.0,-700.0,4952.0,4952.0,-1.0,0.0,-133.0,1,1
19003,PB,RIACHÃO DO POÇO,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,800.0,400.0,14000.0,7000.0,0.0,1.0,32.0,2.0,1.0,2.0,800.0,,,,0.0,1.0,,0,1
19011,PB,ÁGUA BRANCA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,430.0,430.0,4000.0,4000.0,0.0,1.0,9.0,1.0,1.0,1.0,430.0,,,,0.0,1.0,,0,1
19020,PB,SOBRADO,0.0,0.0,0.0,0.0,,,,0.0,0.0,,9.0,1.0,4.0,3430.0,381.1111111111111,69000.0,7666.666666666667,0.0,7.0,77.0,9.0,1.0,4.0,3430.0,,,,0.0,7.0,,0,1
19054,PB,ALAGOA GRANDE,1.0,1.0,1.0,300.0,300.0,5000.0,5000.0,0.0,1.0,5.0,7.0,1.0,3.0,2650.0,378.57142857142856,44000.0,6285.714285714285,0.0,4.0,71.0,6.0,0.0,2.0,2350.0,78.57142857142856,39000.0,1285.7142857142853,0.0,3.0,66.0,1,1
19062,PB,CAPIM,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,400.0,400.0,6000.0,6000.0,0.0,0.0,36.0,1.0,1.0,1.0,400.0,,,,0.0,0.0,,0,1
19070,PB,ALAGOA NOVA,1.0,1.0,1.0,578.0,578.0,3000.0,3000.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-1.0,-1.0,-1.0,-578.0,,,,0.0,-1.0,,0,1
19089,PB,CUITÉ DE MAMANGUAPE,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,270.0,270.0,5000.0,5000.0,0.0,0.0,48.0,1.0,1.0,1.0,270.0,,,,0.0,0.0,,0,1
19097,PB,ALAGOINHA,1.0,1.0,1.0,500.0,500.0,4000.0,4000.0,0.0,1.0,20.0,3.0,1.0,2.0,940.0,313.3333333333333,16000.0,5333.333333333333,0.0,1.0,61.0,2.0,0.0,1.0,440.0,-186.66666666666669,12000.0,1333.333333333333,0.0,0.0,41.0,1,1
19100,PB,CURRAL DE CIMA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,700.0,350.0,13000.0,6500.0,0.0,2.0,9.0,2.0,1.0,2.0,700.0,,,,0.0,2.0,,0,1
19119,PB,ALHANDRA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,4.0,1.0,3.0,2357.0,589.25,25000.0,6250.0,0.0,3.0,43.0,4.0,1.0,3.0,2357.0,,,,0.0,3.0,,0,1
19127,PB,RIACHÃO DO BACAMARTE,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,570.0,285.0,9000.0,4500.0,0.0,1.0,76.0,2.0,1.0,2.0,570.0,,,,0.0,1.0,,0,1
19151,PB,ARAÇAGI,1.0,1.0,1.0,400.0,400.0,5000.0,5000.0,0.0,1.0,15.0,1.0,1.0,1.0,280.0,280.0,5000.0,5000.0,0.0,1.0,25.0,0.0,0.0,0.0,-120.0,-120.0,0.0,0.0,0.0,0.0,10.0,1,1
19160,PB,LOGRADOURO,1.0,1.0,1.0,400.0,400.0,4000.0,4000.0,0.0,1.0,16.0,1.0,1.0,1.0,332.0,332.0,6000.0,6000.0,0.0,1.0,29.0,0.0,0.0,0.0,-68.0,-68.0,2000.0,2000.0,0.0,0.0,13.0,1,1
19178,PB,ARARA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,1.0,1.0,1.0,400.0,400.0,5000.0,5000.0,0.0,1.0,25.0,1.0,1.0,1.0,400.0,,,,0.0,1.0,,0,1
19186,PB,SERTÃOZINHO,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,757.0,378.5,11000.0,5500.0,1.0,0.0,57.0,2.0,1.0,2.0,757.0,,,,1.0,0.0,,0,1
19194,PB,ARARUNA,0.0,0.0,0.0,0.0,,,,0.0,0.0,,3.0,1.0,2.0,1300.0,433.3333333333333,22000.0,7333.333333333333,0.0,2.0,45.0,3.0,1.0,2.0,1300.0,,,,0.0,2.0,,0,1
19208,PB,RIACHÃO,0.0,0.0,0.0,0.0,,,,0.0,0.0,,2.0,1.0,2.0,800.0,400.0,10000.0,5000.0,0.0,2.0,6.0,2.0,1.0,2.0,800.0,,,,0.0,2.0,,0,1
