election_year,state,municipality_id_tse,municipality_name,n_polls,n_firms,total_sample,mean_sample,total_cost,mean_cost,n_own_polls,n_polls_last30,last_poll_days_before_election,polled
2020,BA,33138,ALAGOINHAS,3,3,1351.0,450.3333333333333,18133.0,6044.333333333333,2,3,8,1
2020,BA,33154,ALCOBAÇA,3,2,1700.0,566.6666666666666,25300.0,8433.333333333334,2,3,15,1
2020,BA,33170,ALMADINA,2,1,800.0,400.0,14000.0,7000.0,2,2,28,1
2020,BA,33197,AMARGOSA,1,1,330.0,330.0,11500.0,11500.0,0,1,11,1
2020,BA,33219,AMÉLIA RODRIGUES,4,1,1700.0,425.0,23200.0,5800.0,0,2,107,1
2020,BA,33260,ANDORINHA,1,1,578.0,578.0,5000.0,5000.0,1,0,31,1
2020,BA,33294,ANGUERA,1,1,571.0,571.0,5000.0,5000.0,0,0,77,1
2020,BA,33332,ANTÔNIO CARDOSO,1,1,400.0,400.0,5000.0,5000.0,0,1,4,1
2020,BA,33359,ANTÔNIO GONÇALVES,3,2,1552.0,517.3333333333334,14000.0,4666.666666666667,1,2,73,1
2020,BA,33383,ARAÇÁS,1,1,524.0,524.0,5750.0,5750.0,0,1,7,1
2020,BA,33391,ARACATU,1,1,574.0,574.0,5000.0,5000.0,1,1,15,1
2020,BA,33405,APUAREMA,1,1,360.0,360.0,3500.0,3500.0,1,0,38,1
2020,BA,33413,ARACI,2,1,1370.0,685.0,10000.0,5000.0,0,1,87,1
2020,BA,33430,ARAMARI,1,1,281.0,281.0,4000.0,4000.0,0,0,109,1
2020,BA,33472,AURELINO LEAL,1,1,570.0,570.0,5000.0,5000.0,0,0,63,1
2020,BA,33499,BAIANÓPOLIS,2,1,595.0,297.5,6750.0,3375.0,2,1,303,1
2020,BA,33510,BAIXA GRANDE,4,4,1733.0,433.25,20600.0,5150.0,2,1,131,1
2020,BA,33553,BARRA DA ESTIVA,3,2,2757.0,919.0,10001.01,3333.67,2,0,129,1
2020,BA,33570,BARRA DO CHOÇA,1,1,240.0,240.0,5000.0,5000.0,0,1,7,1
2020,BA,33596,BARRA DO MENDES,3,2,1155.0,385.0,14000.0,4666.666666666667,3,3,24,1
2020,BA,33618,BARRA DO ROCHA,1,1,425.0,425.0,5000.0,5000.0,1,1,19,1
2020,BA,33650,BARRO PRETO,1,1,300.0,300.0,6000.0,6000.0,0,1,13,1
2020,BA,33731,BOA NOVA,1,1,576.0,576.0,5000.0,5000.0,0,1,28,1
2020,BA,33758,BOA VISTA DO TUPIM,1,1,400.0,400.0,6500.0,6500.0,0,1,6,1
2020,BA,33774,BOM JESUS DA LAPA,1,1,656.0,656.0,5000.0,5000.0,0,0,31,1
2020,BA,33790,BONINAL,1,1,493.0,493.0,3000.0,3000.0,0,1,8,1
2020,BA,33804,BONITO,2,1,650.0,325.0,30000.0,15000.0,2,0,88,1
2020,BA,33812,BOQUIRA,10,4,3344.0,334.4,38500.0,3850.0,6,4,138,1
2020,BA,33839,BOTUPORÃ,9,4,3271.0,363.44444444444446,33500.0,3722.222222222222,9,3,100,1
2020,BA,33898,BROTAS DE MACAÚBAS,1,1,312.0,312.0,3500.0,3500.0,1,0,85,1
2020,BA,33910,BRUMADO,3,3,1380.0,460.0,18500.0,6166.666666666667,0,3,28,1
2020,BA,33960,CABACEIRAS DO PARAGUAÇU,1,1,426.0,426.0,5000.0,5000.0,0,1,14,1
2020,BA,33979,CACHOEIRA,2,1,800.0,400.0,12000.0,6000.0,0,2,19,1
2020,BA,33995,CACULÉ,4,4,1686.0,421.5,18000.0,4500.0,3,3,39,1
2020,BA,34010,CAEM,2,2,785.0,392.5,11000.0,5500.0,0,2,23,1
2020,BA,34037,CAETITÉ,5,3,2739.0,547.8,27000.0,5400.0,4,5,20,1
2020,BA,34053,CAFARNAUM,3,3,1512.0,504.0,30000.0,10000.0,2,2,130,1
2020,BA,34070,CAIRU,3,3,1503.0,501.0,16500.0,5500.0,0,2,42,1
2020,BA,34096,CALDEIRÃO GRANDE,4,2,1570.0,392.5,22300.0,5575.0,0,2,120,1
2020,BA,34134,CAMAÇARI,11,6,6990.0,635.4545454545455,65500.0,5954.545454545455,2,2,271,1
2020,BA,34150,CAMAMU,1,1,700.0,700.0,5000.0,5000.0,1,0,32,1
2020,BA,34193,CAMPO FORMOSO,1,1,625.0,625.0,8000.0,8000.0,0,1,8,1
2020,BA,34231,CANARANA,3,2,1304.0,434.6666666666667,16000.0,5333.333333333333,2,3,20,1
2020,BA,34258,CANAVIEIRAS,3,2,1860.0,620.0,19000.0,6333.333333333333,3,2,36,1
2020,BA,34290,CANDEIAS,4,3,2205.0,551.25,24000.0,6000.0,2,2,66,1
2020,BA,34355,CANSANÇÃO,2,2,1260.0,630.0,13000.0,6500.0,2,2,5,1
2020,BA,34371,CARAVELAS,4,2,1202.0,400.6666666666667,21600.0,5400.0,4,2,194,1
2020,BA,34398,CARDEAL DA SILVA,1,1,549.0,549.0,5000.0,5000.0,0,0,72,1
2020,BA,34410,CARINHANHA,1,1,380.0,380.0,5000.0,5000.0,0,1,4,1
2020,BA,34436,CASA NOVA,5,5,3199.0,639.8,29000.0,5800.0,2,5,21,1
2020,BA,34452,CASTRO ALVES,2,1,1000.0,500.0,15000.0,7500.0,0,1,236,1
2020,BA,34495,CATU,3,3,1464.0,488.0,16500.0,5500.0,1,3,27,1
2020,BA,34509,CATURAMA,4,1,1520.0,380.0,14000.0,3500.0,4,1,134,1
2020,BA,34517,CENTRAL,1,1,458.0,458.0,7500.0,7500.0,0,1,9,1
2020,BA,34550,CÍCERO DANTAS,4,4,3025.0,756.25,15500.0,3875.0,3,1,94,1
2020,BA,34576,CIPÓ,2,2,1099.0,549.5,7000.0,3500.0,1,0,36,1
2020,BA,34592,COARACI,9,4,5071.0,563.4444444444445,54500.0,6055.555555555556,7,3,245,1
2020,BA,34614,COCOS,5,2,1653.0,330.6,28000.0,5600.0,4,0,146,1
2020,BA,34630,CONCEIÇÃO DA FEIRA,3,2,1385.0,461.6666666666667,15000.0,5000.0,1,1,52,1
2020,BA,34673,CONCEIÇÃO DO COITÉ,1,1,400.0,400.0,7000.0,7000.0,0,1,6,1
2020,BA,34738,CONDEÚBA,1,1,757.0,757.0,2000.0,2000.0,1,1,20,1
2020,BA,34819,CORIBE,1,1,460.0,460.0,8000.0,8000.0,0,0,159,1
2020,BA,34851,CORRENTINA,3,3,1577.0,525.6666666666666,29000.0,9666.666666666666,1,2,35,1
2020,BA,34916,CRISÓPOLIS,1,1,442.0,442.0,5000.0,5000.0,0,1,5,1
2020,BA,35017,DOM BASÍLIO,3,2,1072.0,357.3333333333333,10200.0,3400.0,3,0,241,1
2020,BA,35092,ENTRE RIOS,2,2,1123.0,561.5,9120.0,4560.0,2,1,47,1
2020,BA,35130,EUCLIDES DA CUNHA,4,2,2224.0,556.0,31000.0,7750.0,0,1,110,1
2020,BA,35157,FEIRA DE SANTANA,13,6,9580.0,736.9230769230769,95694.5,7361.115384615385,2,3,134,1
2020,BA,35238,GANDU,2,2,1166.0,583.0,12500.0,6250.0,0,1,94,1
2020,BA,35254,GENTIO DO OURO,1,1,369.0,369.0,7500.0,7500.0,0,1,9,1
2020,BA,35319,GOVERNADOR MANGABEIRA,1,1,584.0,584.0,5000.0,5000.0,0,1,15,1
2020,BA,35335,GUANAMBI,2,2,1029.0,514.5,29850.0,14925.0,0,1,60,1
2020,BA,35416,IBICARAÍ,1,1,430.0,430.0,8000.0,8000.0,0,1,6,1
2020,BA,35432,IBICOARA,2,2,1048.0,524.0,9000.0,4500.0,2,2,19,1
2020,BA,35459,IBICUÍ,1,1,579.0,579.0,5000.0,5000.0,0,1,11,1
2020,BA,35475,IBIPEBA,1,1,385.0,385.0,15000.0,15000.0,1,0,97,1
2020,BA,35513,IBIPITANGA,5,3,1938.0,387.6,18500.0,3700.0,5,2,141,1
2020,BA,35556,IBIRAPITANGA,2,1,1344.0,672.0,10000.0,5000.0,1,1,85,1
2020,BA,35599,IBIRATAIA,2,1,963.0,481.5,8000.0,4000.0,2,1,38,1
2020,BA,35610,IBITIARA,3,3,1130.0,376.6666666666667,10000.0,3333.3333333333335,2,3,18,1
2020,BA,35637,IBITITÁ,11,5,8607.0,782.4545454545455,106000.0,9636.363636363636,7,3,178,1
2020,BA,35653,IBOTIRAMA,2,1,1350.0,675.0,11000.0,5500.0,0,1,99,1
2020,BA,35734,ILHÉUS,1,1,600.0,600.0,8000.0,8000.0,0,1,13,1
2020,BA,35777,IPECAETÁ,2,2,811.0,405.5,18000.0,9000.0,1,2,14,1
2020,BA,35793,IPIAÚ,3,2,1785.0,595.0,32000.0,10666.666666666666,0,3,29,1
2020,BA,35815,IPIRÁ,4,4,2295.0,573.75,19500.0,4875.0,0,2,64,1
2020,BA,35831,IPUPIARA,1,1,603.0,603.0,6000.0,6000.0,0,0,43,1
2020,BA,35874,IRAMAIA,1,1,560.0,560.0,5000.0,5000.0,0,1,10,1
2020,BA,35890,IRAQUARA,2,1,752.0,376.0,10000.0,5000.0,2,1,39,1
2020,BA,35912,IRARÁ,3,3,1682.0,560.6666666666666,14000.0,4666.666666666667,1,2,47,1
2020,BA,35939,IRECÊ,10,5,6483.0,648.3,53500.0,5350.0,4,10,24,1
2020,BA,35947,ITABELA,2,2,1600.0,800.0,7108.0,3554.0,1,1,112,1
2020,BA,35955,ITABERABA,1,1,775.0,775.0,10000.0,10000.0,0,0,124,1
2020,BA,35971,ITABUNA,7,5,4750.0,678.5714285714286,40561.0,5794.428571428572,2,6,75,1
2020,BA,36030,ITAGI,1,1,738.0,738.0,5000.0,5000.0,0,0,82,1
2020,BA,36080,ITAGUAÇU DA BAHIA,3,1,900.0,300.0,45000.0,15000.0,3,1,70,1
2020,BA,36099,ITAJU DO COLÔNIA,2,2,873.0,436.5,11000.0,5500.0,1,1,46,1
2020,BA,36110,ITAJUÍPE,2,1,1100.0,550.0,14000.0,7000.0,2,2,27,1
2020,BA,36196,ITANAGRA,1,1,202.0,202.0,15000.0,15000.0,1,0,34,1
2020,BA,36250,ITAPÉ,1,1,430.0,430.0,4000.0,4000.0,0,1,17,1
2020,BA,36277,ITAPEBI,2,2,1385.0,692.5,7108.0,3554.0,1,0,125,1
2020,BA,36331,ITAPITANGA,2,1,800.0,400.0,14000.0,7000.0,2,2,28,1
2020,BA,36382,ITATIM,1,1,385.0,385.0,15000.0,15000.0,1,0,100,1
2020,BA,36390,ITIRUÇU,1,1,573.0,573.0,5000.0,5000.0,1,0,44,1
2020,BA,36412,ITIÚBA,2,2,991.0,495.5,10800.0,5400.0,0,1,52,1
2020,BA,36510,JACOBINA,2,2,997.0,498.5,9000.0,4500.0,0,1,65,1
2020,BA,36552,JAGUARARI,4,3,2030.0,507.5,36000.0,9000.0,2,3,98,1
2020,BA,36617,JEQUIÉ,4,2,2760.0,690.0,22000.0,5500.0,3,2,49,1
2020,BA,36633,JEREMOABO,6,3,3011.0,501.8333333333333,20100.0,3350.0,4,6,22,1
2020,BA,36650,JIQUIRIÇÁ,2,1,1156.0,578.0,15000.0,7500.0,1,0,138,1
2020,BA,36692,JUAZEIRO,5,3,3920.0,784.0,38000.0,7600.0,1,3,60,1
2020,BA,36714,JUSSARA,6,4,3494.0,582.3333333333334,62500.0,10416.666666666666,3,3,89,1
2020,BA,36730,JUSSIAPE,2,2,774.0,387.0,7000.0,3500.0,2,1,99,1
2020,BA,36757,LAFAIETE COUTINHO,1,1,516.0,516.0,5000.0,5000.0,1,0,73,1
2020,BA,36790,LAJEDÃO,3,2,1073.0,357.6666666666667,16500.0,5500.0,3,3,26,1
2020,BA,36854,LAURO DE FREITAS,6,4,3260.0,543.3333333333334,31000.0,5166.666666666667,2,2,57,1
2020,BA,36919,LIVRAMENTO DE NOSSA SENHORA,15,5,6833.0,455.53333333333336,61033.0,4068.866666666667,15,6,253,1
2020,BA,36978,MACAÚBAS,1,1,309.0,309.0,3500.0,3500.0,1,1,24,1
2020,BA,37036,MAIRI,1,1,400.0,400.0,4000.0,4000.0,0,1,3,1
2020,BA,37117,MARACÁS,2,2,1000.0,500.0,9500.0,4750.0,0,1,38,1
2020,BA,37133,MARAGOGIPE,1,1,700.0,700.0,7000.0,7000.0,0,1,5,1
2020,BA,37214,MATA DE SÃO JOÃO,2,2,1102.0,551.0,8500.0,4250.0,0,1,44,1
2020,BA,37222,MATINA,2,2,973.0,486.5,10000.0,5000.0,1,2,11,1
2020,BA,37230,MEDEIROS NETO,1,1,500.0,500.0,8000.0,8000.0,1,1,6,1
2020,BA,37311,MONTE SANTO,5,3,3063.0,612.6,47000.0,9400.0,3,2,85,1
2020,BA,37354,MORRO DO CHAPÉU,5,3,2683.0,536.6,30000.0,6000.0,2,4,116,1
2020,BA,37370,MORTUGABA,4,3,1600.0,400.0,17200.0,4300.0,3,4,11,1
2020,BA,37397,MUCUGÊ,1,1,563.0,563.0,5000.0,5000.0,0,1,9,1
2020,BA,37419,MUCURI,6,2,2810.0,468.3333333333333,52000.0,8666.666666666666,3,4,242,1
2020,BA,37427,MULUNGU DO MORRO,12,5,8278.0,689.8333333333334,76300.0,6358.333333333333,8,6,132,1
2020,BA,37435,MUNDO NOVO,2,1,770.0,385.0,30000.0,15000.0,2,1,53,1
2020,BA,37478,MURITIBA,1,1,590.0,590.0,5000.0,5000.0,0,1,24,1
2020,BA,37591,NOVA SOURE,1,1,400.0,400.0,6500.0,6500.0,0,1,16,1
2020,BA,37613,NOVA VIÇOSA,1,1,503.0,503.0,8000.0,8000.0,0,1,24,1
2020,BA,37630,OLINDINA,1,1,400.0,400.0,6500.0,6500.0,0,1,8,1
2020,BA,37656,OLIVEIRA DOS BREJINHOS,1,1,441.0,441.0,4000.0,4000.0,1,1,6,1
2020,BA,37672,OURIÇANGAS,2,2,962.0,481.0,10800.0,5400.0,0,1,89,1
2020,BA,37710,PALMEIRAS,1,1,477.0,477.0,3950.0,3950.0,1,1,18,1
2020,BA,37737,PARAMIRIM,9,4,3776.0,419.55555555555554,34500.0,3833.3333333333335,8,5,65,1
2020,BA,37818,PAULO AFONSO,2,1,2400.0,1200.0,16200.0,8100.0,0,2,21,1
2020,BA,37834,PEDRÃO,1,1,555.0,555.0,5000.0,5000.0,1,1,23,1
2020,BA,37877,PIATÃ,4,2,1344.0,336.0,49000.0,12250.0,4,3,122,1
2020,BA,37931,PINDOBAÇU,5,2,1922.0,384.4,23000.0,4600.0,4,4,66,1
2020,BA,37940,PIRAÍ DO NORTE,1,1,349.0,349.0,6000.0,6000.0,0,1,15,1
2020,BA,37990,PLANALTINO,3,3,1594.0,531.3333333333334,12950.0,4316.666666666667,2,2,32,1
2020,BA,38016,PLANALTO,3,2,1418.0,472.6666666666667,13500.0,4500.0,2,2,37,1
2020,BA,38067,PONTO NOVO,11,5,5736.0,521.4545454545455,98425.0,8947.727272727272,6,3,145,1
2020,BA,38075,PORTO SEGURO,6,4,3254.0,542.3333333333334,67000.0,11166.666666666666,3,5,271,1
2020,BA,38130,PRESIDENTE DUTRA,4,2,1691.0,422.75,33000.0,8250.0,3,2,49,1
2020,BA,38164,PRESIDENTE TANCREDO NEVES,1,1,526.0,526.0,4322.0,4322.0,1,1,10,1
2020,BA,38172,QUEIMADAS,1,1,761.0,761.0,10000.0,10000.0,0,0,107,1
2020,BA,38237,RETIROLÂNDIA,1,1,577.0,577.0,5000.0,5000.0,0,1,7,1
2020,BA,38270,RIACHÃO DO JACUÍPE,8,4,4592.0,574.0,40000.0,5000.0,5,7,45,1
2020,BA,38296,RIACHO DE SANTANA,1,1,591.0,591.0,5000.0,5000.0,0,1,13,1
2020,BA,38318,RIBEIRA DO AMPARO,1,1,577.0,577.0,5000.0,5000.0,0,0,56,1
2020,BA,38334,RIBEIRA DO POMBAL,3,3,1671.0,557.0,24000.0,8000.0,0,3,25,1
2020,BA,38350,RIO DE CONTAS,5,2,1715.0,343.0,18500.0,3700.0,5,2,93,1
2020,BA,38393,RIO DO PIRES,2,1,760.0,380.0,7000.0,3500.0,2,1,73,1
2020,BA,38431,RODELAS,3,2,1357.0,452.3333333333333,13500.0,4500.0,3,2,31,1
2020,BA,38490,SALVADOR,21,6,17819.0,848.5238095238095,261869.5,12469.97619047619,11,12,179,1
2020,BA,38512,SANTA BÁRBARA,1,1,400.0,400.0,12000.0,12000.0,0,1,15,1
2020,BA,38555,SANTA CRUZ CABRÁLIA,3,2,1400.0,466.6666666666667,24000.0,8000.0,3,2,279,1
2020,BA,38610,SANTALUZ,3,3,2232.0,744.0,19000.0,6333.333333333333,0,3,24,1
2020,BA,38636,SANTA MARIA DA VITÓRIA,1,1,770.0,770.0,5000.0,5000.0,0,0,86,1
2020,BA,38652,SANTANA,1,1,469.0,469.0,5000.0,5000.0,1,1,8,1
2020,BA,38679,SANTANÓPOLIS,3,2,1363.0,454.3333333333333,15000.0,5000.0,1,2,40,1
2020,BA,38733,SANTO ANTÔNIO DE JESUS,1,1,750.0,750.0,10000.0,10000.0,0,0,42,1
2020,BA,38750,SANTO ESTEVÃO,2,2,1893.0,946.5,8500.0,4250.0,0,0,94,1
2020,BA,38776,SÃO DESIDÉRIO,1,1,370.0,370.0,4000.0,4000.0,0,1,5,1
2020,BA,38806,SÃO DOMINGOS,2,1,770.0,385.0,30000.0,15000.0,2,1,40,1
2020,BA,38814,SÃO FELIPE,1,1,572.0,572.0,5000.0,5000.0,1,1,7,1
2020,BA,38822,SÃO FÉLIX DO CORIBE,1,1,747.0,747.0,10000.0,10000.0,0,0,121,1
2020,BA,38830,SÃO FRANCISCO DO CONDE,4,3,1896.0,474.0,26000.0,6500.0,2,3,57,1
2020,BA,38865,SÃO JOSÉ DO JACUÍPE,6,5,2630.0,438.3333333333333,30833.0,5138.833333333333,3,2,86,1
2020,BA,38873,SÃO MIGUEL DAS MATAS,1,1,385.0,385.0,5000.0,5000.0,1,1,5,1
2020,BA,38890,SÃO SEBASTIÃO DO PASSÉ,4,3,1958.0,489.5,33500.0,8375.0,0,2,232,1
2020,BA,38911,SAPEAÇU,1,1,583.0,583.0,5000.0,5000.0,0,1,23,1
2020,BA,38938,SÁTIRO DIAS,3,1,1739.0,579.6666666666666,15000.0,5000.0,0,1,76,1
2020,BA,38946,SAUBARA,1,1,517.0,517.0,4033.0,4033.0,1,1,7,1
2020,BA,38954,SAÚDE,8,4,4658.0,582.25,51500.0,6437.5,3,4,109,1
2020,BA,38970,SEABRA,5,5,2738.0,547.6,22800.0,4560.0,3,3,76,1
2020,BA,39012,SENHOR DO BONFIM,2,2,996.0,498.0,9000.0,4500.0,0,2,10,1
2020,BA,39047,SERRA DO RAMALHO,1,1,590.0,590.0,5000.0,5000.0,1,0,65,1
2020,BA,39071,SERRA PRETA,1,1,577.0,577.0,5000.0,5000.0,0,0,67,1
2020,BA,39098,SERRINHA,4,3,2329.0,582.25,19000.0,4750.0,0,2,67,1
2020,BA,39136,SIMÕES FILHO,2,2,1135.0,567.5,13500.0,6750.0,0,2,16,1
2020,BA,39144,SÍTIO DO MATO,1,1,312.0,312.0,4000.0,4000.0,1,0,281,1
2020,BA,39152,SOUTO SOARES,1,1,580.0,580.0,5000.0,5000.0,0,1,19,1
2020,BA,39233,TAPEROÁ,1,1,600.0,600.0,5000.0,5000.0,1,0,36,1
2020,BA,39314,TEOLÂNDIA,1,1,400.0,400.0,6500.0,6500.0,0,1,3,1
2020,BA,39373,TUCANO,2,2,900.0,450.0,14000.0,7000.0,1,2,12,1
2020,BA,39390,UAUÁ,1,1,590.0,590.0,5000.0,5000.0,0,0,36,1
2020,BA,39411,UBAÍRA,4,3,1852.0,463.0,25000.0,6250.0,1,2,68,1
2020,BA,39438,UBAITABA,1,1,602.0,602.0,7000.0,7000.0,0,0,37,1
2020,BA,39454,UBATÃ,1,1,608.0,608.0,7000.0,7000.0,0,1,22,1
2020,BA,39489,UMBURANAS,1,1,375.0,375.0,8000.0,8000.0,0,1,4,1
2020,BA,39497,UNA,1,1,463.0,463.0,4000.0,4000.0,0,0,35,1
2020,BA,39535,URUÇUCA,3,2,1560.0,520.0,13000.0,4333.333333333333,2,1,104,1
2020,BA,39578,VALENÇA,3,3,2143.0,714.3333333333334,37500.0,12500.0,0,3,13,1
2020,BA,39616,VÁRZEA DO POÇO,2,1,566.0,283.0,25000.0,12500.0,2,1,32,1
2020,BA,39624,VARZEDO,2,2,1222.0,611.0,8950.0,4475.0,1,1,89,1
2020,BA,39659,VITÓRIA DA CONQUISTA,8,4,5528.0,691.0,46500.0,5812.5,4,2,55,1
2020,BA,39691,WENCESLAU GUIMARÃES,2,2,813.0,406.5,9500.0,4750.0,0,2,21,1
2020,BA,39713,XIQUE-XIQUE,3,2,1542.0,514.0,40000.0,13333.333333333334,2,2,130,1
2020,BA,39730,LAPÃO,4,3,1743.0,435.75,41500.0,10375.0,1,3,94,1
2020,BA,39748,MADRE DE DEUS,6,4,2817.0,469.5,21500.0,3583.3333333333335,1,3,90,1
2020,BA,39772,MANSIDÃO,2,2,744.0,372.0,8000.0,4000.0,2,2,9,1
2020,BA,39810,PÉ DE SERRA,8,3,4801.0,600.125,42000.0,5250.0,6,5,68,1
2020,BA,39837,PINTADAS,8,5,3358.0,419.75,35000.0,4375.0,6,6,45,1
2020,BA,39845,QUIXABEIRA,4,4,2367.0,591.75,29000.0,7250.0,2,3,110,1
2020,BA,39896,SÃO GABRIEL,1,1,375.0,375.0,5000.0,5000.0,1,1,3,1
2020,BA,39918,TANQUE NOVO,3,3,1099.0,366.3333333333333,11000.0,3666.6666666666665,2,3,17,1
2020,BA,39934,TEIXEIRA DE FREITAS,2,2,1107.0,553.5,50570.0,25285.0,1,2,19,1
2020,BA,39942,NOVO HORIZONTE,3,1,3636.0,1212.0,11500.0,3833.3333333333335,3,1,273,1
2020,BA,39950,VÁRZEA NOVA,1,1,385.0,385.0,15000.0,15000.0,1,1,27,1
2020,BA,39985,SOBRADINHO,2,2,1186.0,593.0,9000.0,4500.0,1,2,17,1
2020,CE,13005,JIJOCA DE JERICOACOARA,1,1,500.0,500.0,8000.0,8000.0,1,1,24,1
2020,CE,13021,MADALENA,1,1,400.0,400.0,8000.0,8000.0,0,1,11,1
2020,CE,13030,ACARAÚ,1,1,400.0,400.0,5000.0,5000.0,1,1,4,1
2020,CE,13064,GRAÇA,2,2,650.0,325.0,8000.0,4000.0,1,2,8,1
2020,CE,13080,TURURU,1,1,300.0,300.0,8000.0,8000.0,0,1,4,1
2020,CE,13110,ALTANEIRA,1,1,374.0,374.0,8500.0,8500.0,0,1,13,1
2020,CE,13129,BARREIRA,3,2,1195.0,398.3333333333333,59000.0,19666.666666666668,0,3,9,1
2020,CE,13137,ALTO SANTO,2,1,800.0,400.0,25000.0,12500.0,0,0,258,1
2020,CE,13145,ACARAPE,1,1,450.0,450.0,6500.0,6500.0,1,1,7,1
2020,CE,13170,APUIARÉS,1,1,520.0,520.0,7500.0,7500.0,0,1,7,1
2020,CE,13188,HORIZONTE,1,1,400.0,400.0,5000.0,5000.0,1,1,4,1
2020,CE,13196,AQUIRAZ,3,3,1407.0,469.0,55000.0,18333.333333333332,2,3,27,1
2020,CE,13218,ARACATI,1,1,301.0,301.0,30000.0,30000.0,0,0,86,1
2020,CE,13234,ARACOIABA,1,1,300.0,300.0,8000.0,8000.0,0,1,5,1
2020,CE,13277,ARATUBA,1,1,402.0,402.0,16000.0,16000.0,0,1,7,1
2020,CE,13293,ARNEIROZ,1,1,400.0,400.0,6000.0,6000.0,0,1,10,1
2020,CE,13315,ASSARÉ,1,1,300.0,300.0,8000.0,8000.0,0,1,7,1
2020,CE,13323,TEJUÇUOCA,3,3,1015.0,338.3333333333333,22000.0,7333.333333333333,0,3,10,1
2020,CE,13374,BARBALHA,4,3,2004.0,501.0,134136.0,33534.0,1,4,22,1
