pair_id,cod_classe,classe,cod_assunto,assunto,fam_act10,kept
1185,12561.0,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,12635.0,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa,,False
132,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,11633.0,Cargo - Prefeito,,False
1533,241.0,PETIÇÃO CÍVEL,11989.0,Nulidade de ato administrativo,,False
2314,278.0,TERMO CIRCUNSTANCIADO,11484.0,Calúnia na Propaganda Eleitoral,honra,True
1182,12561.0,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,11665.0,Propaganda Política - Propaganda Eleitoral - Contrariedade à Lei de Postura Municipal,,False
1802,12557.0,RECURSO/IMPUGNAÇÃO DE ALISTAMENTO ELEITORAL,11579.0,Alistamento Eleitoral - Inscrição Eleitoral,,False
1391,241.0,PETIÇÃO CÍVEL,11576.0,Alistamento Eleitoral - Domicílio Eleitoral,,False
887,,INCIDENTE DE IMPEDIMENTO / SUSPEIÇÃO,11746.0,Exceção - De Suspeição,,False
1575,241.0,PETIÇÃO CÍVEL,11666.0,Propaganda Política - Propaganda Eleitoral - Debate Político,,False
2003,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,10751.0,Captação ilícita de votos ou corrupção eleitoral,vote_buying,True
2102,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11487.0,Injúria na Propaganda Eleitoral,honra,True
1583,241.0,PETIÇÃO CÍVEL,11679.0,Propaganda Política - Propaganda Eleitoral - Internet,,False
1856,11532.0,REGISTRO DE CANDIDATURA,11627.0,Registro de Candidatura - Substituição de Candidato - Por Renúncia,,False
370,355.0,CARTA PRECATÓRIA CRIMINAL,11778.0,Requerimento,,False
1482,241.0,PETIÇÃO CÍVEL,11731.0,Execução - De Multa Eleitoral,,False
593,157.0,CUMPRIMENTO PROVISÓRIO DE SENTENÇA,12366.0,Execução - Cumprimento de Sentença,,False
1399,241.0,PETIÇÃO CÍVEL,11714.0,Apuração/Totalização de Votos,,False
955,279.0,INQUÉRITO POLICIAL,11455.0,Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,vote_buying,True
1388,241.0,PETIÇÃO CÍVEL,11720.0,Abuso - Uso Indevido de Meio de Comunicação Social,,False
575,156.0,CUMPRIMENTO DE SENTENÇA,11679.0,Propaganda Política - Propaganda Eleitoral - Internet,,False
225,11528.0,AÇÃO PENAL ELEITORAL,11455.0,Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,vote_buying,True
957,279.0,INQUÉRITO POLICIAL,11452.0,Desobediência a Ordens ou Instruções da Justiça Eleitoral,,False
2024,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,12588.0,Crimes Conexos,,False
1874,11541.0,REPRESENTAÇÃO,11584.0,Candidatos,,False
1545,241.0,PETIÇÃO CÍVEL,11769.0,Partido Político - Comissão Provisória,,False
232,11528.0,AÇÃO PENAL ELEITORAL,11486.0,Difamação na Propaganda Eleitoral,honra,True
1650,12193.0,PRESTAÇÃO DE CONTAS ELEITORAIS,11692.0,Contas,,False
986,279.0,INQUÉRITO POLICIAL,11472.0,Falsificação ou Alteração de Documento Público para Fins Eleitorais,fraude,True
2171,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11508.0,Violação do Sigilo do Voto,ballot_integrity,True
372,355.0,CARTA PRECATÓRIA CRIMINAL,10630.0,Transação,,False
602,12625.0,DIREITO DE RESPOSTA,11593.0,Direito de Resposta,direito_resposta,True
2030,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11482.0,Crimes contra a Propaganda Eleitoral,,False
599,12625.0,DIREITO DE RESPOSTA,11638.0,Cargo - Vereador,,False
227,11528.0,AÇÃO PENAL ELEITORAL,11452.0,Desobediência a Ordens ou Instruções da Justiça Eleitoral,,False
1007,279.0,INQUÉRITO POLICIAL,11487.0,Injúria na Propaganda Eleitoral,honra,True
122,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,11717.0,Abuso,abuso,True
811,12554.0,FILIAÇÃO PARTIDÁRIA,11428.0,DIREITO ELEITORAL,,False
356,355.0,CARTA PRECATÓRIA CRIMINAL,10602.0,Condicional do processo,,False
1579,241.0,PETIÇÃO CÍVEL,11671.0,Propaganda Política - Propaganda Eleitoral - Horário Eleitoral Gratuito/Inserções de Propaganda,,False
1428,241.0,PETIÇÃO CÍVEL,11752.0,Coligação Partidária - Proporcional,,False
2534,12134.0,TUTELA CAUTELAR ANTECEDENTE,11736.0,Cautelar Inominada - De Produção Antecipada de Provas,,False
1975,11541.0,REPRESENTAÇÃO,11776.0,Veiculação de Propaganda Partidária - Em Inserções,,False
1037,279.0,INQUÉRITO POLICIAL,11495.0,Pesquisa Fraudulenta,pesquisa_adv,True
906,279.0,INQUÉRITO POLICIAL,3395.0,Calúnia,honra,True
1295,12562.0,PET-ADM,11428.0,DIREITO ELEITORAL,,False
2290,14208.0,SUSPENSÃO DE ÓRGÃO PARTIDÁRIO,11766.0,Partido Político - Órgão de Direção Estadual,,False
2191,12630.0,REPRESENTAÇÃO ESPECIAL,11633.0,Cargo - Prefeito,,False
1196,12561.0,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,11680.0,Propaganda Política - Propaganda Eleitoral - Omissão de Informações Obrigatórias,,False
1390,241.0,PETIÇÃO CÍVEL,11575.0,Alistamento Eleitoral - Cancelamento,,False
1964,11541.0,REPRESENTAÇÃO,11684.0,Recursos Financeiros de Campanha Eleitoral,finance,True
1830,11532.0,REGISTRO DE CANDIDATURA,11646.0,Eleições - Eleição Proporcional,,False
2052,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11452.0,Desobediência a Ordens ou Instruções da Justiça Eleitoral,,False
1523,241.0,PETIÇÃO CÍVEL,11524.0,Irregularidades dos Dados Publicados em Pesquisas Eleitorais,,False
1487,241.0,PETIÇÃO CÍVEL,11757.0,Filiação Partidária - Coexistência,,False
2533,12134.0,TUTELA CAUTELAR ANTECEDENTE,11735.0,Cautelar Inominada - De Busca e Apreensão,,False
1686,1733.0,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),11501.0,Corrupção Eleitoral,vote_buying,True
1929,11541.0,REPRESENTAÇÃO,11661.0,Propaganda Política - Propaganda Eleitoral - Cavalete,,False
2100,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,3397.0,Injúria,honra,True
1082,279.0,INQUÉRITO POLICIAL,11503.0,Violência ou Grave Ameaça Visando a Obtenção de Voto ou a sua Abstenção,vote_buying,True
1063,279.0,INQUÉRITO POLICIAL,11518.0,Subscrição de Mais de Uma Ficha de Filiação Partidária,,False
1472,241.0,PETIÇÃO CÍVEL,11646.0,Eleições - Eleição Proporcional,,False
2516,12135.0,TUTELA ANTECIPADA ANTECEDENTE,12416.0,Tutela de Urgência,,False
1873,11541.0,REPRESENTAÇÃO,12601.0,Candidato Não-Eleito,,False
1875,11541.0,REPRESENTAÇÃO,12597.0,Candidatura Fictícia,fraude,True
1950,11541.0,REPRESENTAÇÃO,11682.0,Propaganda Política - Propaganda Eleitoral - Pintura em Muro,,False
536,156.0,CUMPRIMENTO DE SENTENÇA,11731.0,Execução - De Multa Eleitoral,,False
725,12729.0,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,11501.0,Corrupção Eleitoral,,False
603,12625.0,DIREITO DE RESPOSTA,11642.0,Eleições - 1° Turno,,False
1881,11541.0,REPRESENTAÇÃO,11640.0,Cargo - Vice-Prefeito,,False
142,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,11722.0,Corrupção ou Fraude,abuso,True
379,261.0,CARTA PRECATÓRIA CÍVEL,11785.0,Diligências,,False
626,12625.0,DIREITO DE RESPOSTA,11677.0,Propaganda Política - Propaganda Eleitoral - Imprensa Escrita - Jornal/Revista/Tabloide,,False
1293,12562.0,PET-ADM,12612.0,COVID-19,,False
2536,12134.0,TUTELA CAUTELAR ANTECEDENTE,11738.0,Cautelar Inominada - Preparatória,,False
931,279.0,INQUÉRITO POLICIAL,12588.0,Crimes Conexos,,False
1455,241.0,PETIÇÃO CÍVEL,11452.0,Desobediência a Ordens ou Instruções da Justiça Eleitoral,,False
1177,12561.0,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,15016.0,Propaganda Política - Propaganda Eleitoral - Carreata/Caminhada/Passeata,,False
1078,279.0,INQUÉRITO POLICIAL,11508.0,Violação do Sigilo do Voto,ballot_integrity,True
985,279.0,INQUÉRITO POLICIAL,14221.0,Falsificação ou Alteração de Documento Particular para Fins Eleitorais,fraude,True
2388,278.0,TERMO CIRCUNSTANCIADO,11443.0,Promoção de Desordem nos Trabalhos Eleitorais,ballot_integrity,True
1970,11541.0,REPRESENTAÇÃO,11716.0,Transgressões Eleitorais,,False
799,1116.0,EXECUÇÃO FISCAL,11731.0,Execução - De Multa Eleitoral,,False
2226,12633.0,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,12601.0,Candidato Não-Eleito,,False
1452,241.0,PETIÇÃO CÍVEL,11560.0,Descumprimento de Prazos Eleitorais,,False
1675,1733.0,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),12640.0,Arquivamento de Procedimento Investigatório Criminal - PIC-MP,,False
1893,11541.0,REPRESENTAÇÃO,11699.0,Doação de Recursos Acima do Limite Legal,finance,True
1854,11532.0,REGISTRO DE CANDIDATURA,11625.0,Registro de Candidatura - Substituição de Candidato - Por Indeferimento de Registro,,False
1588,241.0,PETIÇÃO CÍVEL,11673.0,Propaganda Política - Propaganda Eleitoral - Rádio,,False
1641,241.0,PETIÇÃO CÍVEL,9026.0,Vícios Formais da Sentença,,False
2008,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11502.0,Coação Visando a Obtenção de Voto ou a sua Abstenção,vote_buying,True
2062,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11485.0,Divulgação de Falsa Imputação,honra,True
1968,11541.0,REPRESENTAÇÃO,12644.0,Requerimentos Relativos ao Horário Eleitoral Gratuito,,False
1474,241.0,PETIÇÃO CÍVEL,8986.0,Erro de Procedimento,,False
26,11530.0,APURAÇÃO DE ELEIÇÃO,11645.0,Eleições - Eleição Majoritária,,False
1407,241.0,PETIÇÃO CÍVEL,12612.0,COVID-19,,False
1708,1733.0,PROCEDIMENTO INVESTIGATÓRIO CRIMINAL (PIC-MP),11473.0,Falsidade Ideológica,fraude,True
962,279.0,INQUÉRITO POLICIAL,3396.0,Difamação,honra,True
611,12625.0,DIREITO DE RESPOSTA,12639.0,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,,False
1568,241.0,PETIÇÃO CÍVEL,11658.0,Propaganda Política - Propaganda Eleitoral - Bem Público,,False
2330,278.0,TERMO CIRCUNSTANCIADO,11497.0,Crimes contra o Sigilo ou o Exercício do Voto,ballot_integrity,True
1590,241.0,PETIÇÃO CÍVEL,11675.0,Propaganda Política - Propaganda Eleitoral - Televisão,,False
2535,12134.0,TUTELA CAUTELAR ANTECEDENTE,11737.0,Cautelar Inominada - Incidental,,False
1462,241.0,PETIÇÃO CÍVEL,11727.0,Direitos Políticos - Restabelecimento dos Direitos Políticos,,False
1594,241.0,PETIÇÃO CÍVEL,11773.0,Propaganda Política - Propaganda Partidária,,False
1191,12561.0,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,11677.0,Propaganda Política - Propaganda Eleitoral - Imprensa Escrita - Jornal/Revista/Tabloide,,False
595,157.0,CUMPRIMENTO PROVISÓRIO DE SENTENÇA,11778.0,Requerimento,,False
1493,241.0,PETIÇÃO CÍVEL,11490.0,Impedimento do Exercício da Propaganda,,False
192,11528.0,AÇÃO PENAL ELEITORAL,3395.0,Calúnia,honra,True
47,280.0,AUTO DE PRISÃO EM FLAGRANTE,11501.0,Corrupção Eleitoral,vote_buying,True
127,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,12600.0,Candidato Eleito,,False
1206,12561.0,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,11778.0,Requerimento,,False
1807,12557.0,RECURSO/IMPUGNAÇÃO DE ALISTAMENTO ELEITORAL,12051.0,Impugnação - Inscrição Eleitoral,,False
584,156.0,CUMPRIMENTO DE SENTENÇA,11778.0,Requerimento,,False
1460,241.0,PETIÇÃO CÍVEL,11593.0,Direito de Resposta,,False
1435,241.0,PETIÇÃO CÍVEL,11591.0,Condição de Elegibilidade - Pleno Exercício dos Direitos Políticos,,False
1899,11541.0,REPRESENTAÇÃO,11646.0,Eleições - Eleição Proporcional,,False
90,11526.0,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,11719.0,Abuso - De Poder Político/Autoridade,abuso,True
2242,12633.0,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,11778.0,Requerimento,,False
1305,12562.0,PET-ADM,11778.0,Requerimento,,False
2083,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,14221.0,Falsificação ou Alteração de Documento Particular para Fins Eleitorais,fraude,True
398,11955.0,CAUTELAR INOMINADA CRIMINAL,10914.0,Busca e Apreensão de Bens,,False
2347,278.0,TERMO CIRCUNSTANCIADO,3396.0,Difamação,honra,True
2222,12630.0,REPRESENTAÇÃO ESPECIAL,11778.0,Requerimento,,False
1574,241.0,PETIÇÃO CÍVEL,11665.0,Propaganda Política - Propaganda Eleitoral - Contrariedade à Lei de Postura Municipal,,False
938,279.0,INQUÉRITO POLICIAL,11482.0,Crimes contra a Propaganda Eleitoral,,False
1903,11541.0,REPRESENTAÇÃO,11559.0,Improbidade Administrativa,,False
1180,12561.0,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,11663.0,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,conduta_vedada,True
2368,278.0,TERMO CIRCUNSTANCIADO,11487.0,Injúria na Propaganda Eleitoral,honra,True
2464,12135.0,TUTELA ANTECIPADA ANTECEDENTE,9196.0,Liminar,,False
1226,309.0,PEDIDO DE BUSCA E APREENSÃO CRIMINAL,11501.0,Corrupção Eleitoral,vote_buying,True
2176,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11503.0,Violência ou Grave Ameaça Visando a Obtenção de Voto ou a sua Abstenção,vote_buying,True
1536,241.0,PETIÇÃO CÍVEL,11523.0,Não-Acesso dos Partidos aos Dados Relativos às Pesquisas Eleitorais,,False
1015,279.0,INQUÉRITO POLICIAL,11489.0,"Inutilização, Alteração ou Perturbação de Propaganda",ballot_integrity,True
1320,1727.0,PETIÇÃO CRIMINAL,11501.0,Corrupção Eleitoral,,False
642,12625.0,DIREITO DE RESPOSTA,12644.0,Requerimentos Relativos ao Horário Eleitoral Gratuito,,False
1819,11532.0,REGISTRO DE CANDIDATURA,11633.0,Cargo - Prefeito,,False
194,11528.0,AÇÃO PENAL ELEITORAL,10751.0,Captação ilícita de votos ou corrupção eleitoral,vote_buying,True
365,355.0,CARTA PRECATÓRIA CRIMINAL,,Interrogatório,,False
729,12729.0,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,11482.0,Crimes contra a Propaganda Eleitoral,,False
1483,241.0,PETIÇÃO CÍVEL,11732.0,Execução de Julgado,,False
1178,12561.0,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,11661.0,Propaganda Política - Propaganda Eleitoral - Cavalete,,False
260,11528.0,AÇÃO PENAL ELEITORAL,11487.0,Injúria na Propaganda Eleitoral,honra,True
1531,241.0,PETIÇÃO CÍVEL,11613.0,Nome do Candidato - Variação Nominal,,False
183,11528.0,AÇÃO PENAL ELEITORAL,12634.0,Apropriação Indébita Eleitoral,finance,True
1582,241.0,PETIÇÃO CÍVEL,11678.0,Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal,,False
234,11528.0,AÇÃO PENAL ELEITORAL,11483.0,Divulgação de Fatos Inverídicos na Propaganda Eleitoral,honra,True
894,279.0,INQUÉRITO POLICIAL,11470.0,Alteração do Resultado de Votação nos Mapas ou Boletins de Apuração,ballot_integrity,True
97,11526.0,AÇÃO DE IMPUGNAÇÃO DE MANDATO ELETIVO,11638.0,Cargo - Vereador,,False
2230,12633.0,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,11692.0,Contas,,False
358,355.0,CARTA PRECATÓRIA CRIMINAL,11467.0,Crimes contra a Fé Pública Eleitoral,,False
1408,241.0,PETIÇÃO CÍVEL,11484.0,Calúnia na Propaganda Eleitoral,,False
979,279.0,INQUÉRITO POLICIAL,11473.0,Falsidade ideológica,fraude,True
719,12729.0,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,11484.0,Calúnia na Propaganda Eleitoral,,False
320,12549.0,CANCELAMENTO DE INSCRIÇÃO ELEITORAL (CIE),11578.0,Alistamento Eleitoral - Exclusão,,False
1058,279.0,INQUÉRITO POLICIAL,11778.0,Requerimento,,False
1565,241.0,PETIÇÃO CÍVEL,11655.0,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,,False
552,156.0,CUMPRIMENTO DE SENTENÇA,12069.0,Prestação de Contas - de Partido Político,,False
965,279.0,INQUÉRITO POLICIAL,11485.0,Divulgação de Falsa Imputação,honra,True
147,11527.0,AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL,11646.0,Eleições - Eleição Proporcional,,False
1442,241.0,PETIÇÃO CÍVEL,11697.0,Contas - Desaprovação/Rejeição das Contas,,False
2579,12134.0,TUTELA CAUTELAR ANTECEDENTE,11662.0,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,,False
1553,241.0,PETIÇÃO CÍVEL,11650.0,Pesquisa Eleitoral - Divulgação de Pesquisa Eleitoral Sem Prévio Registro,,False
2192,12630.0,REPRESENTAÇÃO ESPECIAL,11638.0,Cargo - Vereador,,False
1909,11541.0,REPRESENTAÇÃO,,NI,,False
2486,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11662.0,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,,False
1813,12557.0,RECURSO/IMPUGNAÇÃO DE ALISTAMENTO ELEITORAL,11778.0,Requerimento,,False
1449,241.0,PETIÇÃO CÍVEL,11428.0,DIREITO ELEITORAL,,False
347,258.0,CARTA DE ORDEM CÍVEL,11784.0,Oitiva,,False
1423,241.0,PETIÇÃO CÍVEL,11738.0,Cautelar Inominada - Preparatória,,False
309,11528.0,AÇÃO PENAL ELEITORAL,11508.0,Violação do Sigilo do Voto,ballot_integrity,True
231,11528.0,AÇÃO PENAL ELEITORAL,3396.0,Difamação,honra,True
382,261.0,CARTA PRECATÓRIA CÍVEL,11784.0,Oitiva,,False
1041,279.0,INQUÉRITO POLICIAL,11443.0,Promoção de Desordem nos Trabalhos Eleitorais,ballot_integrity,True
2313,278.0,TERMO CIRCUNSTANCIADO,3395.0,Calúnia,honra,True
2127,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11495.0,Pesquisa Fraudulenta,pesquisa_adv,True
349,355.0,CARTA PRECATÓRIA CRIMINAL,15056.0,Acordo de Não Persecução Penal,,False
362,355.0,CARTA PRECATÓRIA CRIMINAL,11785.0,Diligências,,False
2224,12633.0,REQUERIMENTO DE REGULARIZAÇÃO DE OMISSÃO DE PRESTAÇÃO DE CONTAS ELEITORAIS,14225.0,Apuração de indícios de irregularidades informados pela Administração Pública,,False
2103,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11438.0,Inscrição Fraudulenta,fraude,True
935,279.0,INQUÉRITO POLICIAL,11467.0,Crimes contra a Fé Pública Eleitoral,fraude,True
893,279.0,INQUÉRITO POLICIAL,10752.0,Aliciamento eleitoral,vote_buying,True
1183,12561.0,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,11666.0,Propaganda Política - Propaganda Eleitoral - Debate Político,,False
1987,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,3402.0,Ameaça,,False
2034,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11497.0,Crimes contra o Sigilo ou o Exercício do Voto,ballot_integrity,True
249,11528.0,AÇÃO PENAL ELEITORAL,11472.0,Falsificação ou Alteração de Documento Público para Fins Eleitorais,fraude,True
1081,279.0,INQUÉRITO POLICIAL,15143.0,Violência contra a Mulher Candidata ou no Exercício do Mandato Eletivo,,False
2530,12134.0,TUTELA CAUTELAR ANTECEDENTE,11633.0,Cargo - Prefeito,,False
2294,14208.0,SUSPENSÃO DE ÓRGÃO PARTIDÁRIO,11778.0,Requerimento,,False
2096,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11499.0,Impedimento ou Embaraço ao Exercício do Sufrágio,ballot_integrity,True
743,12729.0,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,11486.0,Difamação na Propaganda Eleitoral,,False
751,12729.0,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,11473.0,Falsidade Ideológica,,False
1578,241.0,PETIÇÃO CÍVEL,11668.0,Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos,,False
1566,241.0,PETIÇÃO CÍVEL,11656.0,Propaganda Política - Propaganda Eleitoral - Bem Particular,,False
461,12550.0,COMPOSIÇÃO DE MESA RECEPTORA,11643.0,Eleições - 2° Turno,,False
1198,12561.0,NOTÍCIA DE IRREGULARIDADE EM PROPAGANDA ELEITORAL,11682.0,Propaganda Política - Propaganda Eleitoral - Pintura em Muro,,False
1132,120.0,MANDADO DE SEGURANÇA CÍVEL,11778.0,Requerimento,,False
793,12729.0,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,11508.0,Violação do Sigilo do Voto,,False
2543,12134.0,TUTELA CAUTELAR ANTECEDENTE,12063.0,Conduta Vedada ao Agente Público,,False
860,12556.0,IMPUGNAÇÃO PERANTE AS JUNTAS ELEITORAIS,11642.0,Eleições - 1° Turno,,False
607,12625.0,DIREITO DE RESPOSTA,,NI,,False
1421,241.0,PETIÇÃO CÍVEL,11736.0,Cautelar Inominada - De Produção Antecipada de Provas,,False
2328,278.0,TERMO CIRCUNSTANCIADO,11482.0,Crimes contra a Propaganda Eleitoral,,False
2322,278.0,TERMO CIRCUNSTANCIADO,11501.0,Corrupção Eleitoral,vote_buying,True
317,12549.0,CANCELAMENTO DE INSCRIÇÃO ELEITORAL (CIE),11576.0,Alistamento Eleitoral - Domicílio Eleitoral,,False
197,11528.0,AÇÃO PENAL ELEITORAL,11502.0,Coação Visando a Obtenção de Voto ou a sua Abstenção,vote_buying,True
1572,241.0,PETIÇÃO CÍVEL,11663.0,Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal,,False
1396,241.0,PETIÇÃO CÍVEL,11748.0,Alteração Estatutária de Partido Político em Matéria Administrativa,,False
2434,12135.0,TUTELA ANTECIPADA ANTECEDENTE,11737.0,Cautelar Inominada - Incidental,,False
321,12549.0,CANCELAMENTO DE INSCRIÇÃO ELEITORAL (CIE),12564.0,Alistamento Eleitoral - Fraude,fraude,True
1617,241.0,PETIÇÃO CÍVEL,12644.0,Requerimentos Relativos ao Horário Eleitoral Gratuito,,False
337,335.0,CARTA DE ORDEM CRIMINAL,11782.0,Intimação,,False
488,12121.0,COMUNICADO DE MANDADO DE PRISÃO,11455.0,Descumprimento da Proibição de Fornecimento de Transporte ou Refeições a Eleitores,vote_buying,True
1577,241.0,PETIÇÃO CÍVEL,11667.0,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,,False
2152,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11778.0,Requerimento,,False
1123,120.0,MANDADO DE SEGURANÇA CÍVEL,9196.0,Liminar,,False
784,12729.0,EXECUÇÃO DE MEDIDAS ALTERNATIVAS NO JUÍZO COMUM,12732.0,Suspensão Condicional de Processo,,False
1420,241.0,PETIÇÃO CÍVEL,11735.0,Cautelar Inominada - De Busca e Apreensão,,False
2095,272.0,REPRESENTAÇÃO CRIMINAL/NOTÍCIA DE CRIME,11490.0,Impedimento do Exercício da Propaganda,,False
